# product                 SHA1                                      Version                       
BUILD=b8358
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        5dbd2c695edb4c9cac6f672760b41d0f5025bf67  g5dbd2c695e                              
fgcm                      17573debd155d5b5341f868e3af6625510922136  g17573debd1                              
kht                       af53c9a03438aac7f343f6e182f859d2c8c4f9c2  gaf53c9a034                              
obs_decam_data            f7d3127cd7939a11dbd02129d2bcffccba4c81e6  gf7d3127cd7                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                c8c338059c86949ede22036e998dbebe8333da2e  gc8c338059c                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_images           f88ad1d1be5810db2c6b47f618491e57123540ad  gf88ad1d1be                              
testdata_jointcal         b6f1a889d264ee74f342df039982608dfd7b202a  gb6f1a889d2                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      53246c715956882f6e527aaa7283219e06a7401f  g53246c7159+d801c9999e                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+d801c9999e                   sconsUtils
gauss2d                   bf99507273379e46e90891b3ebc36ebad50ac746  gbf99507273+d801c9999e                   sconsUtils
jointcal_cholmod          5b815a837eb1fe17aa9597e66017b25d3136e3b6  g5b815a837e+d801c9999e                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+d801c9999e                   sconsUtils
obs_lsst_data             e015015f0cfa832723f986c01f80696c93dd2787  ge015015f0c+d801c9999e                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+d801c9999e                   sconsUtils
scarlet_lite              0b195f53cec22d876cb8a0d9a437e86338afa55a  g0b195f53ce+d801c9999e                   sconsUtils
sdm_schemas               16f8c94176ac242f1d9486cfeb934301109bb1df  g16f8c94176+d801c9999e                   sconsUtils
sphgeom                   482271f493225a071c38b28e1dd5c8fc2905b904  g482271f493+d801c9999e                   sconsUtils
sphinxutils               c1a3846830e5974086f8cbfe618685f190bce983  gc1a3846830+d801c9999e                   sconsUtils
verify_metrics            8b480f84d99e4c0167b026545cf43c8e8d117aeb  g8b480f84d9+d801c9999e                   sconsUtils
descwl                    811db82e6ee68884b0c7e6b10184a86bba1d284f  g811db82e6e+76ce5f0d11                   base
gauss2d_fit               199a45376cad324f0d90b5a63e191ce49befeefb  g199a45376c+7362695278                   gauss2d,modelfit_parameters,sconsUtils
pex_exceptions            786e29fd129756b69aad840e77102572d4427069  g786e29fd12+76ce5f0d11                   base
utils                     dc8415d1f3a106ec9d760b878a706b882a770948  gdc8415d1f3+3b699c8bd6                   sconsUtils,sphinxutils
cpputils                  87389fa79250779e51d116f9f25e6b6545982b51  g87389fa792+0bb42a27e1                   base,pex_exceptions
log                       eaed405ab28a62c25942748c72edff486af0dbc4  geaed405ab2+567f2e4b53                   sconsUtils,utils
resources                 276b52209b6818e0e51e63f1b40e443cb76bf516  g276b52209b+567f2e4b53                   sconsUtils,utils
rubinoxide                8d063e1f77bf248cd1cf2329add7728e76f4bd00  g8d063e1f77+567f2e4b53                   utils
spectractor               64d345e58ab39b919bfa806f22732e55b45af665  g64d345e58a+567f2e4b53                   utils,utils
alert_packet              1362a8d7f1db4014cbd419390580a707141c683a  g1362a8d7f1+3e62480db5                   resources,sdm_schemas
astshim                   f5dcc679e78871306a255a8a659d9b9f42e0b843  gf5dcc679e7+7aca86229d                   sconsUtils,cpputils
daf_base                  8ea07a8fe4ad399a23e32cd9cfd14d3c70f5cef5  g8ea07a8fe4+8f00719e4e                   utils,cpputils,pex_exceptions,base
daf_butler                63d717fea0621bbb26dc17c9baf085276fb04c1f  g63d717fea0+c31aa64cd0                   sphgeom,sconsUtils,utils,resources
felis                     610ed3f30ea4fc819d457bbe1eb85759d4e70695  g610ed3f30e+980fac29cb                   sconsUtils,utils,resources
geom                      19811a767916cb2e91fb1843f4c8599e682d82ce  g19811a7679+d02280c829                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 77d8a893a47a25868db851e9c07b4d80fb9e56ca  g77d8a893a4+1d28dfd693                   sconsUtils,resources,daf_base
daf_butler_admin          232fe1936a433286edaa8692060014ed03d99896  g232fe1936a+ab83275d56                   daf_butler,sconsUtils
daf_butler_migrate        c09a34b2c3405cd5568a5e2661894d4f206dd15c  gc09a34b2c3+ab83275d56                   daf_butler,resources,sconsUtils
dax_obscore               95fd195f11bc277cbc1c99427bb853486ecee6d9  g95fd195f11+7299beac49                   daf_butler,sphgeom,utils,felis
gbdes                     0019e3c4661d6bd946f064d8dacaca936b379384  g0019e3c466+09b6a9d455                   astshim
pex_config                364dc83bf4a4fe5bb787c9098455fff06cc6c9a4  g364dc83bf4+1d28dfd693                   daf_base,sconsUtils,resources
rucio_register            540ff19bcc0c69df7c48d07c3f0addd2ce98a9c0  g540ff19bcc+ab83275d56                   utils,daf_butler
sdm_tools                 355ea4dc2e071f7d942f177c05be65141eb39973  g355ea4dc2e+8df958d8e7                   sconsUtils,utils,felis
afw                       7b64926daa1611390514641c0e14a7d4db7a1e9f  g7b64926daa+e08cd4597e                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  b4d6f811d85905b8dd76bd292c69e2f949a19ef8  gb4d6f811d8+773506c57f                   felis,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               f3fa15f63cb39c98cc42b8c38c30d33c4a57c911  gf3fa15f63c+a8c1f6d9b3                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 1390dc3b5ecea56ca3fa4a065af2b86825568e4a  g1390dc3b5e+c62511335f                   daf_butler,pex_config,utils,resources
cbp                       df01333386ed1ebd479a696c9cd0aec4ccc07165  gdf01333386+cb1993dea9                   geom,sphgeom,afw
coadd_utils               89139ef63871455d4aa124831d04de57703bfe20  g89139ef638+cb1993dea9                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               d45bce200f893f0387c2fde2af4ccefa75bdc8b0  gd45bce200f+f6b45506bf                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      e410e46f2952210f483f261cc3f0745053b85f8e  ge410e46f29+cb1993dea9                   base,afw
display_ds9               d7ef33dd920b2193fb2dc19fa689dc48770b15e8  gd7ef33dd92+cb1993dea9                   afw
display_firefly           fd9077b7f727e8ddeff346d3d3cd0471e539cba2  gfd9077b7f7+cb1993dea9                   afw,geom
display_matplotlib        b32d4375850e904c1f72efdf2a405b4835201942  gb32d437585+cb1993dea9                   afw
meas_photoz_base          3f857bac8060414324842d265ed86f6b0eaf678e  g3f857bac80+f6b45506bf                   base,daf_butler,pex_config,pipe_base,resources
obs_base                  00893bd134c201cf2386d2d041710246e1774346  g00893bd134+7db685792b                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  c794cbe0cfc52489c6f2301133e9b43b21b3286d  gc794cbe0cf+cb1993dea9                   afw,sconsUtils,geom
skymap                    6512b7a3533082f3bfb074b6fa787380cfafd192  g6512b7a353+3388dd078b                   sphgeom,geom,afw,daf_butler
verify                    00d583acbdeb97c1d6dd6b9dfddabe6e897a7e67  g00d583acbd+4a8a2a0906                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  df991bfe8fff17c15178bbab50581498bbfa2b51  gdf991bfe8f+e1e090e2ed                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 a44f29b7aada396c2c0e610bc5c534893687968c  ga44f29b7aa+f646fff7f5                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         e16006e9f1df815226f16aec0782f75152105f5b  ge16006e9f1+d9b829098f                   sconsUtils,ctrl_bps,utils
