# product                 SHA1                                      Version                       
BUILD=b7361
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        ac6c61303a72e82bed683a2f33148f85e733c121  gac6c61303a                              
fgcm                      6ba60d56f9cbd36fe4af12489d5db52a421898c3  g6ba60d56f9                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             e4b04545b08311ae2b2fc72c01549178bf0fb446  ge4b04545b0                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                0f9b1506d6d292570bb84712f211fc7eaf647df1  g0f9b1506d6                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+a8ce1bb630                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+a8ce1bb630                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+a8ce1bb630                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+a8ce1bb630                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+a8ce1bb630                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+a8ce1bb630                   sconsUtils
scarlet_lite              168dd56ebc098dc9661c4f2cc86b27283f57a02f  g168dd56ebc+a8ce1bb630                   sconsUtils
sdm_schemas               053005a08cfbb672fa52cfd533c98f0a99d99298  g053005a08c+a8ce1bb630                   sconsUtils
sphgeom                   781aacb6e4d47f4a80a54d607375a7f372c316b2  g781aacb6e4+a8ce1bb630                   sconsUtils
utils                     8e2efdc904fa6da382bae87f2954288e94aa2a01  g8e2efdc904+a8ce1bb630                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+a8ce1bb630                   sconsUtils
daf_relation              79d2099555536ed46e4e1b37b1fbf6b6b92f4de8  g79d2099555+50e8a91c63                   sconsUtils,utils
gauss2d_fit               b58c049af005e3c501e8556df46edc28e42efd1f  gb58c049af0+d64f4d3760                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+50e8a91c63                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+1711a396fd                   base
resources                 a8a3cf2bc6960502ba68bee856798f7394e4c9d1  ga8a3cf2bc6+50e8a91c63                   sconsUtils,utils
spectractor               46c9ee63a1bcd9f20d755d1470023dc8dc3cb226  g46c9ee63a1+50e8a91c63                   utils,utils
alert_packet              dfe88ab561b2b81f3de0eca24762a6712f25164a  gdfe88ab561+82b914e9ba                   resources,sdm_schemas
cpputils                  5fbc88fb1970010dc6e29b19e6aaaae43fe55471  g5fbc88fb19+17cd334064                   base,pex_exceptions
daf_butler                09cb37a6c26fcf6bd34a9ac0e152493516677c00  g09cb37a6c2+3b70a3a36f                   sphgeom,sconsUtils,utils,resources,daf_relation
felis                     f8dc36d514b626121251d630ea8f8757b3df705a  gf8dc36d514+fbc8694967                   sconsUtils,utils,resources
astshim                   3156d2b45e2e2859ffc8828f5656da5347ae95fe  g3156d2b45e+41e33cbcdc                   sconsUtils,cpputils
daf_base                  3e281a1b8cf7f332a44a79c0e7f45e7e364342f3  g3e281a1b8c+b162652f75                   utils,cpputils,pex_exceptions,base
daf_butler_migrate        0ce8b88755d407a471d79152465d7507cf423271  g0ce8b88755+1fc0b34135                   daf_butler,resources,sconsUtils
dax_obscore               9897f02c276698048087a91c4e0e36c808d66fdf  g9897f02c27+ccf799ad3d                   daf_butler,sphgeom,utils,felis
geom                      414038480caf8b20de3c433a6de46e36435aeedc  g414038480c+6cfc39b08c                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
rucio_register            5f725411e8d60bb642aa1c3f18da81603381af1b  g5f725411e8+1fc0b34135                   utils,daf_butler
astro_metadata_translator c715040035fe632354d93c0c779a64439ff4e1a0  gc715040035+ff349045bf                   sconsUtils,daf_base
gbdes                     41ffed0d5618df0d11c8fef0b9f179ec3b53ca9d  g41ffed0d56+354f7903c1                   astshim
pex_config                89c8672015829e3eb6d1ead1065b87c8da6a3f54  g89c8672015+ff349045bf                   daf_base,sconsUtils
afw                       9726552aa69a481c33406c15fca47a31b2cafdd7  g9726552aa6+3a8748fa0c                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  f3967379c61b021be2754bd39697da3b75834680  gf3967379c6+f3639e9197                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               18cab051e2c26b51e19b7c76fbe9377b9d528083  g18cab051e2+d50ae3e81f                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 79fcafa44b2acd0fa66dc09ef2d3ba9b0927e2a7  g79fcafa44b+8194528264                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+c076ca1133                   geom,sphgeom,afw
coadd_utils               2bc492864f44cbe45a4b175d8cf25c8743370681  g2bc492864f+c076ca1133                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               63cee0f06e266ff5c483b84ae6b0233279e8932f  g63cee0f06e+aa4c40a04a                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+c076ca1133                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+c076ca1133                   afw
display_firefly           347aa1857da98cc104ea1664fc14bf76073b10f2  g347aa1857d+c076ca1133                   afw,geom
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+c076ca1133                   afw
obs_base                  bc023494d025c8b308316c3405832bc25cda4567  gbc023494d0+2d523e7ae5                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+c076ca1133                   afw,sconsUtils,geom
skymap                    80478fca09b8a2bc83c9865300ae988a00ff8595  g80478fca09+a0d7f63753                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+f7e1e23ff9                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  a05d1e70093b7118897bdc14b5d277ebd529c337  ga05d1e7009+2db64776bc                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 6b1c1869cbddd07e613657f37922755316ea3682  g6b1c1869cb+eff3e9fdae                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         a76c71997eaa2ecf279d9e269cf24844eecb4dab  ga76c71997e+bdf80ddd34                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            77cd517b3f931936857c742427a45d9bc42904a9  g77cd517b3f+bdf80ddd34                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            24ef2382808f3ecb16dee0038b914ad73b38c7f8  g24ef238280+bdf80ddd34                   ctrl_bps,utils
meas_algorithms           1a0ca8cf93b97c8dc50288a5c6b452f40b472cfe  g1a0ca8cf93+eaabd3c39c                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht,obs_base
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+3012552f84                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources da6a2b7d8303c939b1a09e23d84ecf9c928008a4  gda6a2b7d83+3012552f84                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            fb33f419e9c28a01b81f88952ce59b8e676a006c  gfb33f419e9+3012552f84                   base,pex_config,pipe_base,meas_base
ctrl_execute              32d39fb0bce1309848d07a0933b5231d950be323  g32d39fb0bc+eb311fd65e                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    fb92a5be7c5e9ec90fa42217eb85a818db23d4a5  gfb92a5be7c+f106ab12ff                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+39eb3ee285                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               da3e153d9932132ecf6e228d8677ea6acf118966  gda3e153d99+f106ab12ff                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            41af890bb228f2bac84b4bd69a3554cd404dbc7d  g41af890bb2+c487125eda                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+f106ab12ff                   meas_base,meas_algorithms
meas_extensions_piff      0f08755f383cbd234938a2dc141b458a028f85cf  g0f08755f38+f106ab12ff                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     28da252d5aee72f3f6a8c819ee1b2d6aba354840  g28da252d5a+0daa941822                   afw,daf_base,meas_algorithms,meas_base,pipe_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   de154c34da980cb03b34654f06295eb2f5e25efa  gde154c34da+53d910a497                   base,afw,meas_algorithms,log,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  e00768bf1a762ff40760e8a320b9fcdd1009c0f9  ge00768bf1a+f106ab12ff                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             a5288a1d22bb16e7890ef0c280ac82e8917c5f14  ga5288a1d22+d836312400                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        1ba858c36c345781a60cf689fed2ec241a6e7690  g1ba858c36c+af9c4b232f                   sconsUtils,ctrl_execute
ip_diffim                 fec2e1e49068ba8dc7e64005ba652c672194c2e8  gfec2e1e490+bdc87d04ab                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
lsst_middleware           04aa5ee2d38840fa6085a4dd9014e4cb251c16e2  g04aa5ee2d3+ea34211ec5                   sconsUtils,daf_butler,pipe_base,ctrl_mpexec,ctrl_bps,obs_base,lsst_bps_plugins,dax_obscore,daf_butler_migrate
meas_extensions_convolved 42fff21dfb88e9ac1772aa792458ec200baa4b58  g42fff21dfb+6e4372fb86                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      e21cd3aba35fd07c370524e17bf9a118e1fa29e8  ge21cd3aba3+13950d491c                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                d7358e8bfb06c4ad6d45791c0f93b931e8d3818b  gd7358e8bfb+8e90b07072                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              efe92d13dd2bd8ddf00568cdcb1d7023281a2ee7  gefe92d13dd+0075054a8c                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            5075396342bca7c36197a194de0869c879c758f5  g5075396342+47b10d560d                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cell_coadds               0f6015c96909677e43481f13895dd3ebbb14929d  g0f6015c969+0075054a8c                   base,meas_algorithms,pipe_tasks
faro                      4edbe43bf12c3b0b4a7b09620f93689c43760985  g4edbe43bf1+b026adc307                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  133013155fe92cf08878261f75c59253f182da17  g133013155f+cf3ddbf24c                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 e2409df99db4c8a8327353378c0abe6071d42360  ge2409df99d+e4ed96189f                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  4141b55ce822cedf4c1e14dccef6a9114336740b  g4141b55ce8+0743244ac1                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap,meas_extensions_psfex,meas_algorithms
obs_subaru                7c23f1ae98c266cd25e933a7ce3aed7761b3e8d0  g7c23f1ae98+383cbebd40                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
atmospec                  5b8c2ace518e70cc8e61a04ac9f0f53bc3b5f1c9  g5b8c2ace51+62ea772015                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_pipe                   88824593de38ab0de3845f8330d5eeed5483fa90  g88824593de+af9f650a55                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks,obs_subaru,obs_decam,obs_lsst
drp_tasks                 a33e1fb75eb400d392b8a4149930f9e2ea2ebffc  ga33e1fb75e+bb492433d2                   base,gbdes,afw,cell_coadds,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,meas_extensions_photometryKron,meas_extensions_shapeHSM,pipe_tasks
fgcmcal                   12f32b3c4e71e737a37120cc8fcaf53c0fdfca37  g12f32b3c4e+379379c50c                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru,obs_lsst
jointcal                  82479be7b058d245d05b1660f60b42eb46b2b067  g82479be7b0+052d678814                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
obs_fiberspectrograph     aec10a47a62e18b2e92ea6936190446b1e45c6c6  gaec10a47a6+a29661ef94                   obs_base,obs_lsst,astro_metadata_translator,daf_butler,ip_isr,afw
obs_rubinGenericCamera    a045cb765c235a0ade3b66fca1d5310361d0e946  ga045cb765c+a29661ef94                   obs_base,obs_lsst,astro_metadata_translator,daf_butler
analysis_tools            5de12c056381c864ca19d5258d6870448507515b  g5de12c0563+bb75e3749e                   afw,base,cp_pipe,daf_butler,drp_tasks,geom,meas_algorithms,pex_config,pipe_base,skymap
lsst_obs                  fb06b55ef1156100e8d8f05edc3d1c773dd75ba2  gfb06b55ef1+a690c69e97                   obs_cfht,obs_decam,obs_lsst,obs_subaru,obs_rubinGenericCamera,obs_fiberspectrograph,testdata_cfht,testdata_subaru,testdata_decam
