# product                 SHA1                                      Version                       
BUILD=b6440
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              253cf13876e1bbbffc009f0036d1d7813d99a33b  g253cf13876                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      322c47f46211c731833c3e1b70be0bad524a9283  g322c47f462                              
gbdes                     ce05b32b03b6b5d83c0e15d0b55b9356a2a7e019  gce05b32b03                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            5c2865164705fa5b5f63b114779349165c0ebb73  g5c28651647                              
obs_lsst_data             fa6a74c03c49e6e7a4ec75ac2e13b93e71b6d2f0  gfa6a74c03c                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                b98748cec6b828581994fb1734a9af0b2c209af1  gb98748cec6                              
sdm_schemas               9b68a9318ddf364a4980601b5cc6262a815eb0de  g9b68a9318d                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         2b2c1f973502cf133fe64a79a69f2e64d0b7ddce  g2b2c1f9735                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
astshim                   38293774b485472d332af08230a572e74843271f  g38293774b4+62d12e78cb                   sconsUtils
base                      7985c3910744e4c270b1e6db6536429f5c23dbf0  g7985c39107+62d12e78cb                   sconsUtils
dustmaps_cachedata        41a3ec361e020feb5d91f4807f97f14fa40a6ae7  g41a3ec361e+62d12e78cb                   sconsUtils
felis                     4b373c43163cf5bc107fe577bed406e6fd715b2f  g4b373c4316+62d12e78cb                   sconsUtils
jointcal_cholmod          a68e3ac08d36abf77e36a1698a9bc9766cafd394  ga68e3ac08d+62d12e78cb                   sconsUtils
psfex                     57437a15a7692a36fb9b6f02abddd16ce4a51df2  g57437a15a7+62d12e78cb                   sconsUtils
scarlet                   8139a818843fb86491ca39ecd076b5b4526ebf12  g8139a81884+4083830bf8                   proxmin
sphgeom                   1081da9e2a7fb66923960fa54f69741c93afb5fb  g1081da9e2a+62d12e78cb                   sconsUtils
verify_metrics            15e3f9f5955ccd03d53afa3e98538ac28a9a87e8  g15e3f9f595+62d12e78cb                   sconsUtils
pex_exceptions            48ccf364403d35f5d7b3f465126f89b6993d7bd0  g48ccf36440+885b902d19                   base
scarlet_extensions        9d1858973594594d1fd70a257f99b89e77df79fc  g9d18589735+87f79c168d                   scarlet
cpputils                  b3b93136738b9dcb9bede2a37e628675bd2a3fd1  gb3b9313673+cc1f6f037e                   base,pex_exceptions
utils                     52aa68ad02e1e820a818d5313b488676c624d440  g52aa68ad02+c89adbc08b                   cpputils,sconsUtils
daf_base                  e5fd03f89149e0b2ab19eec8ea2ca56989a05c03  ge5fd03f891+dcbd8fd146                   utils,cpputils,pex_exceptions
