# product                 SHA1                                      Version                       
BUILD=b7069
afwdata                   725e1a43234eef83ff348e84759243951c3880a3  g725e1a4323                              
alert_packet              ff3e9f255338ea0a1fc860389282422e22a83157  gff3e9f2553                              
ap_verify_testdata        55ca4d23da9945f80e73d49af383b70f8a5ed24e  g55ca4d23da                              
fgcm                      c8e0ade2ee40656ae72a09d22ee35f725face5a0  gc8e0ade2ee                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             a18efcb8607d9e7d73307890f0537dc5dcf5181e  ga18efcb860                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                35fb3b6723b409f5ad10cae59be5eb095eea904a  g35fb3b6723                              
sdm_schemas               2f548a08a37c5b9c249997d2b04bcb3525d2e7d5  g2f548a08a3                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        65c7540cb6befa417932f6e6b292228a31f4b6fd  g65c7540cb6                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      52b1c1532d28dfffb4fd93f0b53c96773fdd144d  g52b1c1532d+772f6ae910                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+772f6ae910                   sconsUtils
felis                     eada62a62d616b6c6ced2f4f484fdb5948d50d80  geada62a62d+772f6ae910                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+772f6ae910                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+772f6ae910                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ee10cc3b42ab62db72a9eb31f9abebced4d57363  gee10cc3b42+772f6ae910                   sconsUtils
sphgeom                   8a8a8dda6733a948c457ce1bc81a982baf8ce456  g8a8a8dda67+772f6ae910                   sconsUtils
utils                     68ffd9695438f12fc1711084403d098089d865c0  g68ffd96954+772f6ae910                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+772f6ae910                   sconsUtils
daf_relation              b0a325e57d92972a3f4e55a8d87d3e149eb7e0ce  gb0a325e57d+5c891c76b9                   sconsUtils,utils
log                       2079a07aa27f4314c0249b140285cc46eb017609  g2079a07aa2+5c891c76b9                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+5f98ece796                   base
resources                 bc58b9c1e2fbaaa4541a7fd21b35e8517ebdbd85  gbc58b9c1e2+5c891c76b9                   sconsUtils,utils
spectractor               931ce9906644459bfea30a049234e7a3b37aab38  g931ce99066+5c891c76b9                   utils,utils
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+b8d67c2d24                   base,pex_exceptions
daf_butler                ccf44ff89c63c1781b26a3bc0f105d2d39f407df  gccf44ff89c+c2e6a2effc                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   50ff169b8f0867ccc23ed438880676087a0cadeb  g50ff169b8f+68893e6fdc                   sconsUtils,cpputils
daf_base                  b0e22166c9027d414ea9705899b5b01dfb55bee7  gb0e22166c9+b2f8f39b47                   utils,cpputils,pex_exceptions,base
geom                      a1e77700b36a2b3767729a3fc699276ea1d2007d  ga1e77700b3+13422f01d9                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 4c337b966ec0d69eedd5cec42979b1496de0bddb  g4c337b966e+f93da96cdf                   sconsUtils,daf_base
gbdes                     73f919205b0b835fb292f5e8d6341b80306ba16e  g73f919205b+5ca2f7dfa3                   astshim
pex_config                ba4ed3966630470fb873d8add65721deb62982ba  gba4ed39666+f93da96cdf                   daf_base
afw                       4183b1c57e18f196970495ec7c3c32ee7d03da3a  g4183b1c57e+a4e7b00328                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  06e71c497f2ef029f22f529e5fd981455b558df2  g06e71c497f+dcbcb1c6de                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 a649ff26aec324d4dd46f5347aea8e63f8b77b3f  ga649ff26ae+32faa7c9c7                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+127bebbd38                   geom,sphgeom,afw
coadd_utils               337abbeb2929da163b9db5919b38394f9291d749  g337abbeb29+127bebbd38                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               a2f65972f12c62cca745e33b7fa61c8b7f67abd1  ga2f65972f1+464275fc0b                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+127bebbd38                   base,afw
display_ds9               16a3bce237659a210648701a8f6fc723a0d2da5d  g16a3bce237+127bebbd38                   afw
display_firefly           ae46bcf261995c578d76086a2ee5f0088ccf4351  gae46bcf261+127bebbd38                   afw,geom,log
display_matplotlib        0265f82a028ed87659288d5918a086523e0c8947  g0265f82a02+127bebbd38                   afw
obs_base                  db2fd59d060d46fdfab30a72adc1a4d3a6a931f5  gdb2fd59d06+421153ea5a                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+127bebbd38                   afw,sconsUtils,geom
skymap                    a8c6da78779d2f0301f0b91283619af0fc5d3218  ga8c6da7877+d6dbc62aa8                   sphgeom,geom,afw,daf_butler
verify                    46d7d7fcd263e29cd0e88bea3f9c7d081c53d30b  g46d7d7fcd2+e96b662b8b                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  8a6235f32dd62e0d354a06a0116cfcb07784c04a  g8a6235f32d+06275cbad7                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 4cf46543a92113d05fd0ef13bfa641f11d2ca150  g4cf46543a9+8e97cfef4a                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         03e6e06fd65ef39fe41cefeb58882fc46dfa82c2  g03e6e06fd6+209c442ae6                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            b5f2746c6138471c39520a1c431dba0b3a5ee168  gb5f2746c61+209c442ae6                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            145af14111d3dcd1e0a90fe4f12f4b5a236eeaa1  g145af14111+209c442ae6                   ctrl_bps,utils
meas_algorithms           ab1f63e0c65091417ce75705e93675e5ab2013f5  gab1f63e0c6+3c7c3f5a3f                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+3c7c3f5a3f                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources 3ddfee87b48b9533850c8cd877b2d95ab53c4cf1  g3ddfee87b4+3c7c3f5a3f                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            85ff0b98a8b8e754c9c8d66cec88f3de30a09e76  g85ff0b98a8+3c7c3f5a3f                   base,pex_config,pipe_base,meas_base
ctrl_execute              79284396a4f1ef9d76654a3ad7b9ecbf42081b44  g79284396a4+23f816c62c                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    dc0c5135123bcd5f64e314171623063b12595ab9  gdc0c513512+9a28fa3e66                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+179eb5657f                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               f1cff7945b7eb1b1c2abe032ea8dda1dca3d0c93  gf1cff7945b+9a28fa3e66                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            99cad8db697b2609ae1b1cd8a3d6dbfcb75e8115  g99cad8db69+88114c5aca                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
