# product                 SHA1                                      Version                       
BUILD=b7355
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        ac6c61303a72e82bed683a2f33148f85e733c121  gac6c61303a                              
fgcm                      41b7992728f30b2e2f4de3e75a5f2f1eb4d060dc  g41b7992728                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             e4b04545b08311ae2b2fc72c01549178bf0fb446  ge4b04545b0                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                0f9b1506d6d292570bb84712f211fc7eaf647df1  g0f9b1506d6                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+a8ce1bb630                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+a8ce1bb630                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+a8ce1bb630                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+a8ce1bb630                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+a8ce1bb630                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+a8ce1bb630                   sconsUtils
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+a8ce1bb630                   sconsUtils
sdm_schemas               29e95934fbd5a47c9856404b7e4d924337e9b49e  g29e95934fb+a8ce1bb630                   sconsUtils
sphgeom                   781aacb6e4d47f4a80a54d607375a7f372c316b2  g781aacb6e4+a8ce1bb630                   sconsUtils
utils                     dabf62feb5a887f1780a82b96d424895fbd2c0ea  gdabf62feb5+a8ce1bb630                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+a8ce1bb630                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+147a0692ba                   sconsUtils,utils
gauss2d_fit               b58c049af005e3c501e8556df46edc28e42efd1f  gb58c049af0+d64f4d3760                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+147a0692ba                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+1711a396fd                   base
resources                 31881f6faef19110474c5df7701951732ef96fec  g31881f6fae+147a0692ba                   sconsUtils,utils
spectractor               46c9ee63a1bcd9f20d755d1470023dc8dc3cb226  g46c9ee63a1+147a0692ba                   utils,utils
alert_packet              dfe88ab561b2b81f3de0eca24762a6712f25164a  gdfe88ab561+5d43f3e09b                   resources,sdm_schemas
cpputils                  5fbc88fb1970010dc6e29b19e6aaaae43fe55471  g5fbc88fb19+17cd334064                   base,pex_exceptions
daf_butler                53005fb2f4987b1528e43e9de349045a37fba219  g53005fb2f4+1dbc86625c                   sphgeom,sconsUtils,utils,resources,daf_relation
felis                     f8dc36d514b626121251d630ea8f8757b3df705a  gf8dc36d514+7935483734                   sconsUtils,utils,resources
astshim                   3156d2b45e2e2859ffc8828f5656da5347ae95fe  g3156d2b45e+41e33cbcdc                   sconsUtils,cpputils
daf_base                  3e281a1b8cf7f332a44a79c0e7f45e7e364342f3  g3e281a1b8c+9f2c4e2fc3                   utils,cpputils,pex_exceptions,base
daf_butler_migrate        0ce8b88755d407a471d79152465d7507cf423271  g0ce8b88755+428bc83e8e                   daf_butler,resources,sconsUtils
dax_obscore               9897f02c276698048087a91c4e0e36c808d66fdf  g9897f02c27+28cb430c0c                   daf_butler,sphgeom,utils,felis
geom                      414038480caf8b20de3c433a6de46e36435aeedc  g414038480c+077ccc18e7                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
rucio_register            5f725411e8d60bb642aa1c3f18da81603381af1b  g5f725411e8+428bc83e8e                   utils,daf_butler
astro_metadata_translator c715040035fe632354d93c0c779a64439ff4e1a0  gc715040035+c2c89b37c4                   sconsUtils,daf_base
gbdes                     41ffed0d5618df0d11c8fef0b9f179ec3b53ca9d  g41ffed0d56+354f7903c1                   astshim
pex_config                2cdde0e79411373843e2fafe91026864eecde774  g2cdde0e794+c2c89b37c4                   daf_base,sconsUtils
afw                       9726552aa69a481c33406c15fca47a31b2cafdd7  g9726552aa6+10f999ec6a                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  f3967379c61b021be2754bd39697da3b75834680  gf3967379c6+6c1922a7e4                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               18cab051e2c26b51e19b7c76fbe9377b9d528083  g18cab051e2+276887c9fd                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 79fcafa44b2acd0fa66dc09ef2d3ba9b0927e2a7  g79fcafa44b+a83c57d5d4                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+9634bc57db                   geom,sphgeom,afw
coadd_utils               2bc492864f44cbe45a4b175d8cf25c8743370681  g2bc492864f+9634bc57db                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               34f2479a18aeff0f7a00afe32f538d5ceccd08a4  g34f2479a18+c004667a14                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+9634bc57db                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+9634bc57db                   afw
display_firefly           347aa1857da98cc104ea1664fc14bf76073b10f2  g347aa1857d+9634bc57db                   afw,geom
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+9634bc57db                   afw
obs_base                  50b8ad39ac7ce76ed46e9c7e92d4fb447a31ba9a  g50b8ad39ac+1619210e23                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+9634bc57db                   afw,sconsUtils,geom
skymap                    80478fca09b8a2bc83c9865300ae988a00ff8595  g80478fca09+55a9465950                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+df3ef084a3                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  c5ebe590970f2ade98f2f84d4841df0bbfacdbb8  gc5ebe59097+6dd65cff4c                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 acf8899fa493c119e56532ad6105b91ab257e5d0  gacf8899fa4+c69c5206e8                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         9503fe4aeca26c928cebc627d250a4593fc1a8e0  g9503fe4aec+f676c1ec4b                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            00d6399a9604d05973509e3cac89fb1a2ee9d9c8  g00d6399a96+f676c1ec4b                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            ffb953dd22988383a8cabdda69fbbeda15b35f21  gffb953dd22+f676c1ec4b                   ctrl_bps,utils
meas_algorithms           1a0ca8cf93b97c8dc50288a5c6b452f40b472cfe  g1a0ca8cf93+bf6eb00ceb                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht,obs_base
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+4b7d09cae4                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources da6a2b7d8303c939b1a09e23d84ecf9c928008a4  gda6a2b7d83+4b7d09cae4                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            fb33f419e9c28a01b81f88952ce59b8e676a006c  gfb33f419e9+4b7d09cae4                   base,pex_config,pipe_base,meas_base
ctrl_execute              32d39fb0bce1309848d07a0933b5231d950be323  g32d39fb0bc+307c9eb45f                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    7642f7d749e47aced12dff18dacacda70e90faf4  g7642f7d749+9c285cab97                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+626f8169b8                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               da3e153d9932132ecf6e228d8677ea6acf118966  gda3e153d99+9c285cab97                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            41af890bb228f2bac84b4bd69a3554cd404dbc7d  g41af890bb2+fde0dd39b6                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+9c285cab97                   meas_base,meas_algorithms
meas_extensions_piff      0f08755f383cbd234938a2dc141b458a028f85cf  g0f08755f38+9c285cab97                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     28da252d5aee72f3f6a8c819ee1b2d6aba354840  g28da252d5a+0829b12dee                   afw,daf_base,meas_algorithms,meas_base,pipe_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   cbb1c9477837dabd65f5506e8825d7fcc6bceaa0  gcbb1c94778+369a547a88                   base,afw,meas_algorithms,log,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  e00768bf1a762ff40760e8a320b9fcdd1009c0f9  ge00768bf1a+9c285cab97                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             a5288a1d22bb16e7890ef0c280ac82e8917c5f14  ga5288a1d22+2a84bb7594                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        1ba858c36c345781a60cf689fed2ec241a6e7690  g1ba858c36c+2ba1fa24b8                   sconsUtils,ctrl_execute
ip_diffim                 f3fb38a9a8e4f39acadb338f4fc9653679782813  gf3fb38a9a8+592d7792f2                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
lsst_middleware           04aa5ee2d38840fa6085a4dd9014e4cb251c16e2  g04aa5ee2d3+d2b1861bb4                   sconsUtils,daf_butler,pipe_base,ctrl_mpexec,ctrl_bps,obs_base,lsst_bps_plugins,dax_obscore,daf_butler_migrate
meas_extensions_convolved 42fff21dfb88e9ac1772aa792458ec200baa4b58  g42fff21dfb+a4d2fa270c                   meas_algorithms,meas_extensions_photometryKron,afw,geom,meas_base,utils,daf_base
meas_extensions_gaap      e21cd3aba35fd07c370524e17bf9a118e1fa29e8  ge21cd3aba3+c4bc6d9d2d                   afw,daf_base,geom,ip_diffim,meas_algorithms,meas_base,pex_config,pex_exceptions,utils
pipe_tasks                29321ee8c0bad560aca77d5c32fb1621dbee8290  g29321ee8c0+f65d1d2250                   afw,coadd_utils,daf_base,daf_butler,dustmaps_cachedata,geom,ip_diffim,ip_isr,meas_algorithms,meas_astrom,meas_base,meas_deblender,meas_extensions_convolved,meas_extensions_gaap,meas_extensions_photometryKron,meas_extensions_piff,meas_extensions_psfex,meas_extensions_scarlet,meas_extensions_shapeHSM,meas_extensions_trailedSources,meas_modelfit,obs_base,pex_config,pipe_base,skymap,sphgeom,utils,verify
analysis_drp              efe92d13dd2bd8ddf00568cdcb1d7023281a2ee7  gefe92d13dd+8baf939e41                   base,pipe_base,pex_config,pipe_tasks,skymap,geom
ap_association            7e4c26b9f047218cb310189b31418dda4ed5df48  g7e4c26b9f0+40bcc19f03                   afw,alert_packet,dax_apdb,meas_algorithms,meas_base,pex_config,pipe_base,pipe_tasks,verify
cell_coadds               0f6015c96909677e43481f13895dd3ebbb14929d  g0f6015c969+8baf939e41                   base,meas_algorithms,pipe_tasks
faro                      4edbe43bf12c3b0b4a7b09620f93689c43760985  g4edbe43bf1+713fd1a2c4                   afw,base,ctrl_mpexec,daf_butler,dustmaps_cachedata,geom,pex_config,pipe_base,pipe_tasks,sconsUtils,utils,verify,verify_metrics
obs_cfht                  133013155fe92cf08878261f75c59253f182da17  g133013155f+346971ee7c                   obs_base,meas_algorithms,meas_astrom,pipe_tasks,astro_metadata_translator,geom,meas_extensions_photometryKron,meas_extensions_shapeHSM,testdata_cfht
obs_decam                 e2409df99db4c8a8327353378c0abe6071d42360  ge2409df99d+0303f7b2a7                   utils,obs_base,afw,meas_algorithms,pipe_tasks,pipe_base,pex_exceptions,pex_config,ip_isr,astro_metadata_translator,obs_decam_data,geom,daf_butler,ctrl_mpexec,testdata_decam
obs_lsst                  49513308539b67f63e47c902f4ebb444e8da867e  g4951330853+995c01dfb5                   afw,daf_base,obs_base,pex_config,utils,ip_isr,pipe_tasks,astro_metadata_translator,obs_lsst_data,daf_butler,meas_extensions_gaap,meas_extensions_psfex,meas_algorithms
obs_subaru                7c23f1ae98c266cd25e933a7ce3aed7761b3e8d0  g7c23f1ae98+f735421fa0                   obs_base,pipe_tasks,meas_astrom,sconsUtils,astshim,astro_metadata_translator,obs_subaru_data,geom,daf_butler,meas_modelfit,meas_extensions_psfex,meas_extensions_shapeHSM,meas_extensions_gaap,testdata_subaru
atmospec                  5b8c2ace518e70cc8e61a04ac9f0f53bc3b5f1c9  g5b8c2ace51+ce1e4ed56a                   meas_algorithms,meas_astrom,pipe_tasks,pipe_base,geom,ip_isr,pex_config,meas_algorithms,meas_astrom,obs_lsst,daf_base,utils,afw,spectractor,daf_butler,ctrl_mpexec
cp_pipe                   1be69a5e85a95a0929f27897a41ed3007daa5701  g1be69a5e85+0a32727837                   pex_config,pipe_base,log,ip_isr,afw,meas_algorithms,pipe_tasks,obs_subaru,obs_decam,obs_lsst
drp_tasks                 a33e1fb75eb400d392b8a4149930f9e2ea2ebffc  ga33e1fb75e+f43a7febde                   base,gbdes,afw,cell_coadds,daf_base,daf_butler,sphgeom,pex_config,geom,pipe_base,utils,meas_algorithms,meas_extensions_photometryKron,meas_extensions_shapeHSM,pipe_tasks
fgcmcal                   1635faa6d4dbccb610449dd5ae2b810710f8e9e1  g1635faa6d4+f544e96efa                   sconsUtils,afw,daf_butler,obs_base,pipe_base,pex_config,pipe_tasks,ctrl_mpexec,fgcm,testdata_jointcal,obs_subaru,obs_lsst
jointcal                  82479be7b058d245d05b1660f60b42eb46b2b067  g82479be7b0+c02f1b32ce                   sconsUtils,afw,obs_base,pex_exceptions,pex_config,meas_algorithms,pipe_tasks,jointcal_cholmod,verify,verify_metrics,cpputils,pipe_base,daf_butler,ctrl_mpexec,obs_subaru,obs_cfht,testdata_jointcal,obs_decam,obs_cfht
obs_fiberspectrograph     aec10a47a62e18b2e92ea6936190446b1e45c6c6  gaec10a47a6+82a3cdbcfb                   obs_base,obs_lsst,astro_metadata_translator,daf_butler,ip_isr,afw
obs_rubinGenericCamera    a045cb765c235a0ade3b66fca1d5310361d0e946  ga045cb765c+82a3cdbcfb                   obs_base,obs_lsst,astro_metadata_translator,daf_butler
analysis_tools            428eb079f46ca6ea90897f71c88223d35cf0655d  g428eb079f4+63238e8122                   afw,base,cp_pipe,daf_butler,drp_tasks,geom,meas_algorithms,pex_config,pipe_base,skymap
