# product                 SHA1                                      Version                       
BUILD=b6470
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              253cf13876e1bbbffc009f0036d1d7813d99a33b  g253cf13876                              
ap_verify_testdata        78e40310de2355afa0f36fefbe92037ecc28e7b2  g78e40310de                              
fgcm                      322c47f46211c731833c3e1b70be0bad524a9283  g322c47f462                              
gbdes                     fbcbe609a68e2131b5661e1f5f0e95ce92c95417  gfbcbe609a6                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            5c2865164705fa5b5f63b114779349165c0ebb73  g5c28651647                              
obs_lsst_data             fa6a74c03c49e6e7a4ec75ac2e13b93e71b6d2f0  gfa6a74c03c                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                b98748cec6b828581994fb1734a9af0b2c209af1  gb98748cec6                              
sdm_schemas               be6223afbc785ca2d3674ef62de4d85c69199aee  gbe6223afbc                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         2b2c1f973502cf133fe64a79a69f2e64d0b7ddce  g2b2c1f9735                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
astshim                   38293774b485472d332af08230a572e74843271f  g38293774b4+62d12e78cb                   sconsUtils
base                      2d94c5dfbc5a14a5f97e553a35b58bb276c73787  g2d94c5dfbc+62d12e78cb                   sconsUtils
dustmaps_cachedata        41a3ec361e020feb5d91f4807f97f14fa40a6ae7  g41a3ec361e+62d12e78cb                   sconsUtils
felis                     4b373c43163cf5bc107fe577bed406e6fd715b2f  g4b373c4316+62d12e78cb                   sconsUtils
jointcal_cholmod          a68e3ac08d36abf77e36a1698a9bc9766cafd394  ga68e3ac08d+62d12e78cb                   sconsUtils
psfex                     57437a15a7692a36fb9b6f02abddd16ce4a51df2  g57437a15a7+62d12e78cb                   sconsUtils
scarlet                   8139a818843fb86491ca39ecd076b5b4526ebf12  g8139a81884+4083830bf8                   proxmin
sphgeom                   d5d1ca8e18624e27df8c9a4d5202fc12cff231ab  gd5d1ca8e18+62d12e78cb                   sconsUtils
verify_metrics            da8f69c1447df16e7b861dfc21c9cc17e517ab8d  gda8f69c144+62d12e78cb                   sconsUtils
pex_exceptions            131b30d9541776369f635476eec2df971d6f62eb  g131b30d954+9d8b7add68                   base
scarlet_extensions        9d1858973594594d1fd70a257f99b89e77df79fc  g9d18589735+87f79c168d                   scarlet
cpputils                  4e8ce4af8a41a69b727f53341a5630b7d32c3f46  g4e8ce4af8a+9266b783dc                   base,pex_exceptions
utils                     07908579e602022679ec80c5d34d4d1cc3835ed7  g07908579e6+12ea8df0d8                   cpputils,sconsUtils
daf_base                  1b1ab833a9f160806195a818353afa210533ce89  g1b1ab833a9+ebc7fd76ad                   utils,cpputils,pex_exceptions
daf_relation              d90d0428fd0660f31ed30abb9a4751d6a3b56927  gd90d0428fd+ebc7fd76ad                   sconsUtils,utils
geom                      f0d0fc72e121e9654f877923b359f832be524fe5  gf0d0fc72e1+0370d07137                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       f2449ed91950696a08a6cf20cd79254030dd9634  gf2449ed919+ebc7fd76ad                   sconsUtils,utils
resources                 14c3e05a66e1cd1fe4780f3d8ce4518ed6dd14c0  g14c3e05a66+ebc7fd76ad                   sconsUtils,utils
astro_metadata_translator d108c26ef45eb2bc7074007d6c39eb4ec3b2d6dd  gd108c26ef4+c4a170bcc8                   sconsUtils,daf_base
daf_butler                356a7da1174785f423d696d9447d8cff8d658b6b  g356a7da117+a515c0cc90                   sphgeom,sconsUtils,utils,resources,daf_relation
pex_config                3cd1b1f5445b9185b1c1485b10be43f74ab9a7c6  g3cd1b1f544+c4a170bcc8                   daf_base
afw                       4d73512994aeaeb609cac0ca30e72a48b17c1a06  g4d73512994+c357e897d2                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
ctrl_execute              5c1d445a3e321cc31d94ca072195b68eddec8577  g5c1d445a3e+4fabb2dbb1                   pex_config,utils
dax_apdb                  a286e2ef024b35ed8086adbf6802c2ae1b527dbe  ga286e2ef02+083ecf9df6                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 699de5b7458c89c9c09f5da5995bcc557cd3e7d0  g699de5b745+6d855bd42b                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+8be974c7ba                   geom,sphgeom,afw
coadd_utils               5c515e79eb804422a82c6cecad1e656267ba7821  g5c515e79eb+8be974c7ba                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               7fb7fc81a5bfec32e24ae947c1b90eced3551984  g7fb7fc81a5+13480722de                   daf_butler,pex_config,pipe_base,utils
ctrl_platform_s3df        812366543b316b8ed71aedf2d79867069213b87a  g812366543b+e5048af11f                   sconsUtils,ctrl_execute
display_astrowidgets      5320a0a9f61dace4b3be3bb925bbc7d0a5f586c5  g5320a0a9f6+8be974c7ba                   base,afw
display_ds9               d01420fc67568aa7a14ab06c579db2422781b73b  gd01420fc67+8be974c7ba                   afw
display_firefly           bc3249ced9fbf05cc12188f5e5ee11e1934f5eee  gbc3249ced9+8be974c7ba                   afw,geom,log
display_matplotlib        bec6a3398f1cfee474c57dbc3a22f6bd87a4ce46  gbec6a3398f+8be974c7ba                   afw
