# product                 SHA1                                      Version                       
BUILD=b7265
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        c9998e2f05a18e5ec0ad8f1788ca9c918de7e177  gc9998e2f05                              
fgcm                      41b7992728f30b2e2f4de3e75a5f2f1eb4d060dc  g41b7992728                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             8e215242777e8bcac5ce6303fdc250a1e7ecaa58  g8e21524277                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                46c6587afe874a6b923e67fc0b7c4d8dd9c2f97d  g46c6587afe                              
sdm_schemas               f2947a70d895f388042e1cae766cf9be13152231  gf2947a70d8                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+34a971ddd9                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+34a971ddd9                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+34a971ddd9                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+34a971ddd9                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+34a971ddd9                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+34a971ddd9                   sconsUtils
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+34a971ddd9                   sconsUtils
sphgeom                   1a997c388404fff4f454d7a939a659d92382e634  g1a997c3884+34a971ddd9                   sconsUtils
utils                     d9002e5406037881c73dd056db8ff6ffb31f2466  gd9002e5406+34a971ddd9                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+34a971ddd9                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+890af219f9                   sconsUtils,utils
felis                     c4ecf2298bcd245f286077cc1e0fde15165c2a00  gc4ecf2298b+890af219f9                   sconsUtils,utils
gauss2d_fit               b58c049af005e3c501e8556df46edc28e42efd1f  gb58c049af0+ace264a4f2                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+890af219f9                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+7774323b41                   base
resources                 74ad8d17f76d0dc516948d230afdcac4852e7496  g74ad8d17f7+890af219f9                   sconsUtils,utils
spectractor               46c9ee63a1bcd9f20d755d1470023dc8dc3cb226  g46c9ee63a1+890af219f9                   utils,utils
alert_packet              dfe88ab561b2b81f3de0eca24762a6712f25164a  gdfe88ab561+44444126ac                   resources,sdm_schemas
cpputils                  4005a62e65cf2d0a6200906881be27368db467f8  g4005a62e65+ba0306790b                   base,pex_exceptions
daf_butler                5c4a71f08492e3822aa0f1273450fa8405ead337  g5c4a71f084+3f24962dee                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   3156d2b45e2e2859ffc8828f5656da5347ae95fe  g3156d2b45e+6e87dc994a                   sconsUtils,cpputils
daf_base                  3e281a1b8cf7f332a44a79c0e7f45e7e364342f3  g3e281a1b8c+8ec26ec694                   utils,cpputils,pex_exceptions,base
geom                      414038480caf8b20de3c433a6de46e36435aeedc  g414038480c+9f5be647b3                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
rucio_register            6b3837702072cab3b1866456888a88d8e4eddffd  g6b38377020+e12a4900d7                   utils,daf_butler
astro_metadata_translator 46847677d4ed420b9b3d83ff2251a8af81365797  g46847677d4+704103fe75                   sconsUtils,daf_base
gbdes                     dc4c8b359112c026b0e42742c017b1014eb45634  gdc4c8b3591+72b339137f                   astshim
pex_config                2cdde0e79411373843e2fafe91026864eecde774  g2cdde0e794+704103fe75                   daf_base,sconsUtils
afw                       569e0e2b342d233aad5974bba0c13497917cf117  g569e0e2b34+da0d0eec6b                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  2ca4be77d2fbc9431aef04746ec1ea6c70411732  g2ca4be77d2+192fe503f0                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               e6e75eb6c5ea04bcdeb533a2a587e965246d45f9  ge6e75eb6c5+018ad54a18                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 3efb6ca7732a1522172c79d7288aa396c18fa58d  g3efb6ca773+cc317ac9c1                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+4265414133                   geom,sphgeom,afw
coadd_utils               2bc492864f44cbe45a4b175d8cf25c8743370681  g2bc492864f+4265414133                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               32219db486dc223599add48f91c3cf8892993f65  g32219db486+f0016e0f0a                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+4265414133                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+4265414133                   afw
display_firefly           347aa1857da98cc104ea1664fc14bf76073b10f2  g347aa1857d+4265414133                   afw,geom
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+4265414133                   afw
obs_base                  ab84beda3ca8573153b5f5508a8dee20c0bd4961  gab84beda3c+d238820d1b                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+4265414133                   afw,sconsUtils,geom
skymap                    80478fca09b8a2bc83c9865300ae988a00ff8595  g80478fca09+379afd4c7c                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+174f6f821b                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  77eff4d9100bd64d866560c9ea26ac7dd39ed329  g77eff4d910+7bb01cee03                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 5a97de2502b96ecb2c75530dad61e70520fa2872  g5a97de2502+64cf7bcbbf                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         fe78af991640d8d4ed39932eacc822f7628fee54  gfe78af9916+cdcb981fc8                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            4cb75ee86cac088108a6db2c0971ec0c0e83df28  g4cb75ee86c+cdcb981fc8                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            f08a03362232706d3236e1b07ae61ada8b63f416  gf08a033622+cdcb981fc8                   ctrl_bps,utils
meas_algorithms           409988a97156d1ba7000d4afe9b32b6ff2559835  g409988a971+5b1fbac662                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht,obs_base
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+56891b78ee                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources da6a2b7d8303c939b1a09e23d84ecf9c928008a4  gda6a2b7d83+56891b78ee                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            fb33f419e9c28a01b81f88952ce59b8e676a006c  gfb33f419e9+56891b78ee                   base,pex_config,pipe_base,meas_base
ctrl_execute              1b40fd09777a5b75197028a49fa6cccf8f79cf3f  g1b40fd0977+62f39cb796                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    8b782ad322e87540176ceca3cd240ac83b184187  g8b782ad322+55779fae57                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+8ee2c270b3                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               717e5f8c0f35fcf7bfe0e6c9753a171424ec3f69  g717e5f8c0f+55779fae57                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            8cd86fa7b14b7edfcc749abcede2ee3137d7764f  g8cd86fa7b1+eb09d542c1                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+55779fae57                   meas_base,meas_algorithms
meas_extensions_piff      e33fd446bb2a449ec4a9ae29537456d998b232e4  ge33fd446bb+55779fae57                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     28da252d5aee72f3f6a8c819ee1b2d6aba354840  g28da252d5a+2dfb6dbef2                   afw,daf_base,meas_algorithms,meas_base,pipe_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   cbb1c9477837dabd65f5506e8825d7fcc6bceaa0  gcbb1c94778+b268d82d34                   base,afw,meas_algorithms,log,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  e876f5bb6b19d1227ad16933abf72ce7098d2522  ge876f5bb6b+55779fae57                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             a5288a1d22bb16e7890ef0c280ac82e8917c5f14  ga5288a1d22+5060bf3ad1                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        7e0cfa16b4325dfaa0d79fbc40190c35d2b3514c  g7e0cfa16b4+b391bfd7e0                   sconsUtils,ctrl_execute
ip_diffim                 0d97872fb56a845f8ac723d8b72529bb6e63b9af  g0d97872fb5+f595bb7088                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
