# product                 SHA1                                      Version                       
BUILD=b8323
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        5dbd2c695edb4c9cac6f672760b41d0f5025bf67  g5dbd2c695e                              
fgcm                      17573debd155d5b5341f868e3af6625510922136  g17573debd1                              
kht                       af53c9a03438aac7f343f6e182f859d2c8c4f9c2  gaf53c9a034                              
obs_decam_data            f7d3127cd7939a11dbd02129d2bcffccba4c81e6  gf7d3127cd7                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                c8c338059c86949ede22036e998dbebe8333da2e  gc8c338059c                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_images           642713106261ab7de228a8075f5acd5c82128e4c  g6427131062                              
testdata_jointcal         b6f1a889d264ee74f342df039982608dfd7b202a  gb6f1a889d2                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      53246c715956882f6e527aaa7283219e06a7401f  g53246c7159+d801c9999e                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+d801c9999e                   sconsUtils
gauss2d                   bf99507273379e46e90891b3ebc36ebad50ac746  gbf99507273+d801c9999e                   sconsUtils
jointcal_cholmod          5b815a837eb1fe17aa9597e66017b25d3136e3b6  g5b815a837e+d801c9999e                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+d801c9999e                   sconsUtils
obs_lsst_data             e015015f0cfa832723f986c01f80696c93dd2787  ge015015f0c+d801c9999e                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+d801c9999e                   sconsUtils
scarlet_lite              0b195f53cec22d876cb8a0d9a437e86338afa55a  g0b195f53ce+d801c9999e                   sconsUtils
sdm_schemas               b583d1436fad8ea2b3815d24f3189e41e0473a1a  gb583d1436f+d801c9999e                   sconsUtils
sphgeom                   482271f493225a071c38b28e1dd5c8fc2905b904  g482271f493+d801c9999e                   sconsUtils
sphinxutils               c1a3846830e5974086f8cbfe618685f190bce983  gc1a3846830+d801c9999e                   sconsUtils
verify_metrics            8b480f84d99e4c0167b026545cf43c8e8d117aeb  g8b480f84d9+d801c9999e                   sconsUtils
descwl                    811db82e6ee68884b0c7e6b10184a86bba1d284f  g811db82e6e+76ce5f0d11                   base
gauss2d_fit               199a45376cad324f0d90b5a63e191ce49befeefb  g199a45376c+7362695278                   gauss2d,modelfit_parameters,sconsUtils
pex_exceptions            786e29fd129756b69aad840e77102572d4427069  g786e29fd12+76ce5f0d11                   base
utils                     e52f197b9431d46d0db2ea94a516175e50f3cc20  ge52f197b94+3b699c8bd6                   sconsUtils,sphinxutils
cpputils                  87389fa79250779e51d116f9f25e6b6545982b51  g87389fa792+0bb42a27e1                   base,pex_exceptions
log                       eaed405ab28a62c25942748c72edff486af0dbc4  geaed405ab2+2c5602ae7f                   sconsUtils,utils
resources                 276b52209b6818e0e51e63f1b40e443cb76bf516  g276b52209b+2c5602ae7f                   sconsUtils,utils
rubinoxide                8d063e1f77bf248cd1cf2329add7728e76f4bd00  g8d063e1f77+2c5602ae7f                   utils
spectractor               64d345e58ab39b919bfa806f22732e55b45af665  g64d345e58a+2c5602ae7f                   utils,utils
alert_packet              928dae66174080064bafb62c8d821d451cbd8b09  g928dae6617+4caa7c3227                   resources,sdm_schemas
astshim                   f5dcc679e78871306a255a8a659d9b9f42e0b843  gf5dcc679e7+7aca86229d                   sconsUtils,cpputils
daf_base                  8ea07a8fe4ad399a23e32cd9cfd14d3c70f5cef5  g8ea07a8fe4+b507f9a2ed                   utils,cpputils,pex_exceptions,base
daf_butler                8a6c09ac38165155c99e5ecca64375c7c718620c  g8a6c09ac38+c1bb944bc5                   sphgeom,sconsUtils,utils,resources
felis                     2119210e94f66e5afa541e39b1d927fdc045fe98  g2119210e94+8e05bf195b                   sconsUtils,utils,resources
geom                      19811a767916cb2e91fb1843f4c8599e682d82ce  g19811a7679+f2dbd965dd                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 77d8a893a47a25868db851e9c07b4d80fb9e56ca  g77d8a893a4+c6efad8061                   sconsUtils,resources,daf_base
daf_butler_admin          232fe1936a433286edaa8692060014ed03d99896  g232fe1936a+70ca498500                   daf_butler,sconsUtils
daf_butler_migrate        c09a34b2c3405cd5568a5e2661894d4f206dd15c  gc09a34b2c3+70ca498500                   daf_butler,resources,sconsUtils
dax_obscore               dbf953fbb9fbfe5d9d875271b4312247961fe85c  gdbf953fbb9+6be949e229                   daf_butler,sphgeom,utils,felis
gbdes                     0019e3c4661d6bd946f064d8dacaca936b379384  g0019e3c466+09b6a9d455                   astshim
pex_config                364dc83bf4a4fe5bb787c9098455fff06cc6c9a4  g364dc83bf4+c6efad8061                   daf_base,sconsUtils,resources
rucio_register            03e230c37d34130020f7b1bd72be999142724233  g03e230c37d+70ca498500                   utils,daf_butler
sdm_tools                 355ea4dc2e071f7d942f177c05be65141eb39973  g355ea4dc2e+79d948ca40                   sconsUtils,utils,felis
afw                       885f925cbc6c6d58d08d8a7b7fc7c4d3dfd8f33b  g885f925cbc+35c5472dc5                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  b4d6f811d85905b8dd76bd292c69e2f949a19ef8  gb4d6f811d8+c9c9dea215                   felis,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               f3fa15f63cb39c98cc42b8c38c30d33c4a57c911  gf3fa15f63c+313564e883                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 683f0f6a8c7fe75f6d98e01ed84ec436785631dc  g683f0f6a8c+f6777e0eef                   daf_butler,pex_config,utils,resources
cbp                       df01333386ed1ebd479a696c9cd0aec4ccc07165  gdf01333386+fe8acf7a80                   geom,sphgeom,afw
coadd_utils               89139ef63871455d4aa124831d04de57703bfe20  g89139ef638+fe8acf7a80                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               09a94c90fd86a8a7ec54ab95af818e8624669d51  g09a94c90fd+ffd47c6aa0                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      e410e46f2952210f483f261cc3f0745053b85f8e  ge410e46f29+fe8acf7a80                   base,afw
display_ds9               d7ef33dd920b2193fb2dc19fa689dc48770b15e8  gd7ef33dd92+fe8acf7a80                   afw
display_firefly           fd9077b7f727e8ddeff346d3d3cd0471e539cba2  gfd9077b7f7+fe8acf7a80                   afw,geom
display_matplotlib        67b6fd64d1d83835edcd1659f7d6cbc216cc7f35  g67b6fd64d1+fe8acf7a80                   afw
meas_photoz_base          3f857bac8060414324842d265ed86f6b0eaf678e  g3f857bac80+ffd47c6aa0                   base,daf_butler,pex_config,pipe_base,resources
obs_base                  00893bd134c201cf2386d2d041710246e1774346  g00893bd134+a4e6551fe8                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  c794cbe0cfc52489c6f2301133e9b43b21b3286d  gc794cbe0cf+fe8acf7a80                   afw,sconsUtils,geom
skymap                    6512b7a3533082f3bfb074b6fa787380cfafd192  g6512b7a353+6bef7f4571                   sphgeom,geom,afw,daf_butler
verify                    00d583acbdeb97c1d6dd6b9dfddabe6e897a7e67  g00d583acbd+42e1759aaf                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  df991bfe8fff17c15178bbab50581498bbfa2b51  gdf991bfe8f+44fe6e0f7d                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 a44f29b7aada396c2c0e610bc5c534893687968c  ga44f29b7aa+252f03e95a                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         e16006e9f1df815226f16aec0782f75152105f5b  ge16006e9f1+031420a570                   sconsUtils,ctrl_bps,utils
