# product                 SHA1                                      Version                       
BUILD=b8503
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        5dbd2c695edb4c9cac6f672760b41d0f5025bf67  g5dbd2c695e                              
dustmaps_cachedata        959249cb5ebb21168035360e43c4ba2212f36b17  g959249cb5e                              
fgcm                      17573debd155d5b5341f868e3af6625510922136  g17573debd1                              
kht                       af53c9a03438aac7f343f6e182f859d2c8c4f9c2  gaf53c9a034                              
obs_decam_data            f7d3127cd7939a11dbd02129d2bcffccba4c81e6  gf7d3127cd7                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                5d571352bb913114dcb625f7ece0cdfd464f2442  g5d571352bb                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_images           f88ad1d1be5810db2c6b47f618491e57123540ad  gf88ad1d1be                              
testdata_jointcal         b6f1a889d264ee74f342df039982608dfd7b202a  gb6f1a889d2                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      53246c715956882f6e527aaa7283219e06a7401f  g53246c7159+663e2227e0                   sconsUtils
gauss2d                   bf99507273379e46e90891b3ebc36ebad50ac746  gbf99507273+663e2227e0                   sconsUtils
jointcal_cholmod          5b815a837eb1fe17aa9597e66017b25d3136e3b6  g5b815a837e+663e2227e0                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+663e2227e0                   sconsUtils
obs_lsst_data             e015015f0cfa832723f986c01f80696c93dd2787  ge015015f0c+663e2227e0                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+663e2227e0                   sconsUtils
scarlet_lite              ccef28ce7f8177dbafde03b71a037ea7b7f1ca62  gccef28ce7f+663e2227e0                   sconsUtils
sdm_schemas               80e46462fe2a5f5b051ee020baf36b98e8b50d3c  g80e46462fe+663e2227e0                   sconsUtils
sphgeom                   54743f0fb1b9d3dc30992dd979ea2ebabb6ba1b6  g54743f0fb1+663e2227e0                   sconsUtils
sphinxutils               f19a2bea7c531165255f81dd52122788e48a30c7  gf19a2bea7c+663e2227e0                   sconsUtils
verify_metrics            8b480f84d99e4c0167b026545cf43c8e8d117aeb  g8b480f84d9+663e2227e0                   sconsUtils
descwl                    811db82e6ee68884b0c7e6b10184a86bba1d284f  g811db82e6e+53fe651d7c                   base
gauss2d_fit               199a45376cad324f0d90b5a63e191ce49befeefb  g199a45376c+58d2149460                   gauss2d,modelfit_parameters,sconsUtils
pex_exceptions            786e29fd129756b69aad840e77102572d4427069  g786e29fd12+53fe651d7c                   base
utils                     36f3e0efcb38c1da6b56e14e9f24f5ba3b471e70  g36f3e0efcb+bd86319c29                   sconsUtils,sphinxutils
cpputils                  87389fa79250779e51d116f9f25e6b6545982b51  g87389fa792+b319181507                   base,pex_exceptions
log                       eaed405ab28a62c25942748c72edff486af0dbc4  geaed405ab2+25b77a14f3                   sconsUtils,utils
resources                 71aa5f6e251f155ad615abedad1f08e944ebdc97  g71aa5f6e25+25b77a14f3                   sconsUtils,utils
rubinoxide                8d063e1f77bf248cd1cf2329add7728e76f4bd00  g8d063e1f77+25b77a14f3                   utils
spectractor               64d345e58ab39b919bfa806f22732e55b45af665  g64d345e58a+25b77a14f3                   utils,utils
alert_packet              1362a8d7f1db4014cbd419390580a707141c683a  g1362a8d7f1+59b0f18ea5                   resources,sdm_schemas
astshim                   f5dcc679e78871306a255a8a659d9b9f42e0b843  gf5dcc679e7+3aebfb091a                   sconsUtils,cpputils
daf_base                  8ea07a8fe4ad399a23e32cd9cfd14d3c70f5cef5  g8ea07a8fe4+7e5da5f27f                   utils,cpputils,pex_exceptions,base
daf_butler                e8a4a37967c1528c88ee0e5b4b2b711d396b9bfc  ge8a4a37967+7fa268d037                   sphgeom,sconsUtils,utils,resources
felis                     89a850006e8764709f931177f68af16cd854b996  g89a850006e+6f3a31b414                   sconsUtils,utils,resources
geom                      19811a767916cb2e91fb1843f4c8599e682d82ce  g19811a7679+a3c73780ed                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator dbd3d7cefa9ab540efd47164365ab0459843e00b  gdbd3d7cefa+f287238c16                   sconsUtils,resources,daf_base
daf_butler_admin          b74377b6737b8eea1b779459b15fbd46ec9092ec  gb74377b673+6754194b67                   daf_butler,sconsUtils
daf_butler_migrate        c09a34b2c3405cd5568a5e2661894d4f206dd15c  gc09a34b2c3+6754194b67                   daf_butler,resources,sconsUtils
dax_obscore               c72c7d4d04a77c01093cb7e6813340e7c02b2f4b  gc72c7d4d04+f6c3a83583                   daf_butler,sphgeom,utils,felis
gbdes                     0019e3c4661d6bd946f064d8dacaca936b379384  g0019e3c466+5087a4f8ce                   astshim
pex_config                e1a95365524cdd2acb55745c5d8fecfca366e62e  ge1a9536552+f287238c16                   daf_base,sconsUtils,resources
rucio_register            848a21170887236ad35e4454f6786bb3782b4b48  g848a211708+6754194b67                   utils,daf_butler
sdm_tools                 81cf005ce1e5487e69d6575ff5e0cd61ddc08066  g81cf005ce1+2db4ed7156                   sconsUtils,utils,felis
