# product                 SHA1                                      Version                       
BUILD=b8539
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        5dbd2c695edb4c9cac6f672760b41d0f5025bf67  g5dbd2c695e                              
dustmaps_cachedata        959249cb5ebb21168035360e43c4ba2212f36b17  g959249cb5e                              
fgcm                      17573debd155d5b5341f868e3af6625510922136  g17573debd1                              
kht                       af53c9a03438aac7f343f6e182f859d2c8c4f9c2  gaf53c9a034                              
obs_decam_data            f7d3127cd7939a11dbd02129d2bcffccba4c81e6  gf7d3127cd7                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                5d571352bb913114dcb625f7ece0cdfd464f2442  g5d571352bb                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_images           f88ad1d1be5810db2c6b47f618491e57123540ad  gf88ad1d1be                              
testdata_jointcal         b6f1a889d264ee74f342df039982608dfd7b202a  gb6f1a889d2                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      53246c715956882f6e527aaa7283219e06a7401f  g53246c7159+663e2227e0                   sconsUtils
gauss2d                   b90b002fd1c79c2dd79f7696fa43c56acf6325a2  gb90b002fd1+663e2227e0                   sconsUtils
jointcal_cholmod          5b815a837eb1fe17aa9597e66017b25d3136e3b6  g5b815a837e+663e2227e0                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+663e2227e0                   sconsUtils
obs_lsst_data             e015015f0cfa832723f986c01f80696c93dd2787  ge015015f0c+663e2227e0                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+663e2227e0                   sconsUtils
scarlet_lite              ccef28ce7f8177dbafde03b71a037ea7b7f1ca62  gccef28ce7f+663e2227e0                   sconsUtils
sdm_schemas               4acde76a4613c5063272126f6c1cf6e4e3d3bb53  g4acde76a46+663e2227e0                   sconsUtils
sphgeom                   99f1e191f7f9e88dc0edb492cfffcf58e2f4573d  g99f1e191f7+663e2227e0                   sconsUtils
sphinxutils               f7b00018f02245c803c92803536359436f73fd09  gf7b00018f0+663e2227e0                   sconsUtils
verify_metrics            8b480f84d99e4c0167b026545cf43c8e8d117aeb  g8b480f84d9+663e2227e0                   sconsUtils
descwl                    811db82e6ee68884b0c7e6b10184a86bba1d284f  g811db82e6e+53fe651d7c                   base
gauss2d_fit               4e61e667d6845cfeb02bc6a2a35104350e7e3722  g4e61e667d6+8f8e796466                   gauss2d,modelfit_parameters,sconsUtils
pex_exceptions            786e29fd129756b69aad840e77102572d4427069  g786e29fd12+53fe651d7c                   base
utils                     6d9bf904463489c2e421f14956458539124e63d1  g6d9bf90446+b712490ecc                   sconsUtils,sphinxutils
cpputils                  87389fa79250779e51d116f9f25e6b6545982b51  g87389fa792+b319181507                   base,pex_exceptions
log                       eaed405ab28a62c25942748c72edff486af0dbc4  geaed405ab2+7b060a3f0d                   sconsUtils,utils
resources                 fa9dcee8481d95bbc1af4615bc23e27988287942  gfa9dcee848+7b060a3f0d                   sconsUtils,utils
rubinoxide                f5fdc97d7fb14d0deb1938d8a398b21154ba8057  gf5fdc97d7f+7b060a3f0d                   utils
