# product                 SHA1                                      Version                       
BUILD=b6217
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              5d8fbe4fe2eb298e3a2bcb0307c13def3145dab9  g5d8fbe4fe2                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      5889611b36e388af2c6d0da55b3c6b83e4fcfc70  g5889611b36                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  gc3e517dea3                              
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  gbdb8a927be                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                940f5180f73674f41102b43b9cf352f1451b9053  g940f5180f7                              
sdm_schemas               f074822582be23caf0a1bc904dedcd78c88556b8  gf074822582                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         76a28315300e56f8a95005c0e2deacf96e8720d4  g76a2831530                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
astshim                   38293774b485472d332af08230a572e74843271f  g38293774b4+c9b10be330                   sconsUtils
base                      7985c3910744e4c270b1e6db6536429f5c23dbf0  g7985c39107+c9b10be330                   sconsUtils
dustmaps_cachedata        41a3ec361e020feb5d91f4807f97f14fa40a6ae7  g41a3ec361e+c9b10be330                   sconsUtils
jointcal_cholmod          a68e3ac08d36abf77e36a1698a9bc9766cafd394  ga68e3ac08d+c9b10be330                   sconsUtils
psfex                     57437a15a7692a36fb9b6f02abddd16ce4a51df2  g57437a15a7+c9b10be330                   sconsUtils
scarlet                   d32b658ba24073613abf6a35ce5499a08e67087d  gd32b658ba2+4083830bf8                   proxmin
sphgeom                   e0fe5cd092cbcf9007bb08175657f883d88ccad5  ge0fe5cd092+c9b10be330                   sconsUtils
verify_metrics            15e3f9f5955ccd03d53afa3e98538ac28a9a87e8  g15e3f9f595+c9b10be330                   sconsUtils
pex_exceptions            48ccf364403d35f5d7b3f465126f89b6993d7bd0  g48ccf36440+259d6a6b58                   base
scarlet_extensions        9d1858973594594d1fd70a257f99b89e77df79fc  g9d18589735+cc492336a9                   scarlet
cpputils                  2e2c1a68baeb507b6c33d39c886c1073458da628  g2e2c1a68ba+06b29c9b1f                   base,pex_exceptions
utils                     e341ee4ba000e122cca742e66014227ab71ac7b4  ge341ee4ba0+a97789113e                   cpputils,sconsUtils
daf_base                  5c4744a4d960de2f62cbb45c378898d6fdbf4345  g5c4744a4d9+2f20519ee0                   utils,cpputils,pex_exceptions
geom                      3b44f30a73dd54d2ff273b5c28dbe5be81782b6d  g3b44f30a73+999ad18c30                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       9d275491990575a3edd2d11e037a60cb8fc759cf  g9d27549199+2f20519ee0                   sconsUtils,utils
resources                 3448c8fc02056b3aba2857adc42599dd9b731581  g3448c8fc02+2f20519ee0                   sconsUtils,utils
astro_metadata_translator 475ae3ad6833c8642c9b184f9c7e4f11897d498b  g475ae3ad68+6bedad0ac5                   sconsUtils,daf_base
daf_butler                b55bf43fb5c66eef1bd8c6a1385365f8ce9878fa  gb55bf43fb5+693c79d524                   sphgeom,sconsUtils,utils,resources
pex_config                f4e109491b4f380ab88274bbb3874f1902e1eff9  gf4e109491b+6bedad0ac5                   daf_base
afw                       f6b95dd08cb017d228da3ef01b865e450ba85bff  gf6b95dd08c+a9ccac1eff                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,afwdata
daf_persistence           17e5ecfddbd1d20bef02015b6e9ac03c522e939e  g17e5ecfddb+e5f640545a                   utils,log,daf_base,pex_config
dax_apdb                  a786bb30fbdd6a219f92b057ddde73b85c4940c1  ga786bb30fb+6132d355d5                   geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 cb571945a1a2a9aac5e929d8c2322a370cea5794  gcb571945a1+6d60f30d44                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+961e5745bc                   geom,sphgeom,afw
coadd_utils               08b559bfdd7124588846624b7aca1423bf05a9b8  g08b559bfdd+c7f04cb21f                   afw,log,pex_config,pipe_base,sconsUtils,utils,daf_persistence,afwdata
ctrl_mpexec               0eed0361832e488606993f08453ded09d69824c7  g0eed036183+3688c35ba4                   daf_butler,pex_config,pipe_base,utils
ctrl_pool                 6c8d09e9e7c6ddfc55267ebb84c03bd072df9b46  g6c8d09e9e7+6d77d4a299                   daf_persistence,pipe_base,log,utils
display_ds9               d01420fc67568aa7a14ab06c579db2422781b73b  gd01420fc67+961e5745bc                   afw
display_firefly           1d67935e3f1619237322e9e028652b9db6104b9b  g1d67935e3f+961e5745bc                   afw,geom,log
display_matplotlib        bec6a3398f1cfee474c57dbc3a22f6bd87a4ce46  gbec6a3398f+961e5745bc                   afw
obs_base                  fde9205a66ef2bc479d466115025f18a04e88e77  gfde9205a66+956be168e1                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  d877ba84e5a5de42b6ce7f8bb1d68ced2f5712bc  gd877ba84e5+961e5745bc                   afw,sconsUtils,geom
skymap                    6075d09f386ed8f1969d790fa2bad71eaa444789  g6075d09f38+533136890c                   sphgeom,geom,afw,daf_butler
verify                    0effd58bfdafdb4100ccff34daf620fb2223e480  g0effd58bfd+8aa42f0426                   sconsUtils,utils,log,pex_config,daf_butler,pipe_base,dax_apdb,daf_persistence,afw,verify_metrics
