# product                 SHA1                                      Version                       
BUILD=b7243
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        c9998e2f05a18e5ec0ad8f1788ca9c918de7e177  gc9998e2f05                              
fgcm                      41b7992728f30b2e2f4de3e75a5f2f1eb4d060dc  g41b7992728                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             67da47a24fdb1920085f760fee9a3392913d6b77  g67da47a24f                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                46c6587afe874a6b923e67fc0b7c4d8dd9c2f97d  g46c6587afe                              
sdm_schemas               3cbef8c2adeb4d29b19e26ca698688d102fcd9cf  g3cbef8c2ad                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+34a971ddd9                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+34a971ddd9                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+34a971ddd9                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+34a971ddd9                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+34a971ddd9                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+34a971ddd9                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+34a971ddd9                   sconsUtils
sphgeom                   4daecf75b07b5d155453c5a5f11b7c9cdcf2ba05  g4daecf75b0+34a971ddd9                   sconsUtils
utils                     d9002e5406037881c73dd056db8ff6ffb31f2466  gd9002e5406+34a971ddd9                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+34a971ddd9                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+890af219f9                   sconsUtils,utils
felis                     d24166b6afa3ce140ee81accca1ba86a4089cb92  gd24166b6af+890af219f9                   sconsUtils,utils
gauss2d_fit               b58c049af005e3c501e8556df46edc28e42efd1f  gb58c049af0+ace264a4f2                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+890af219f9                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+7774323b41                   base
resources                 5ea827ed5fe477e6404abe40457ff1790f7d91a4  g5ea827ed5f+890af219f9                   sconsUtils,utils
spectractor               41b0a8298a6f672628945c14ea0a815813bc725d  g41b0a8298a+890af219f9                   utils,utils
alert_packet              80b54cb430bb61068949863c175985bc81cac9f0  g80b54cb430+899eada386                   resources,sdm_schemas
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+ba0306790b                   base,pex_exceptions
daf_butler                41ffdbb2ea280e6b1a23316180c790008157baf0  g41ffdbb2ea+2c3cd7a4e9                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   3156d2b45e2e2859ffc8828f5656da5347ae95fe  g3156d2b45e+718d0f93fe                   sconsUtils,cpputils
daf_base                  3e281a1b8cf7f332a44a79c0e7f45e7e364342f3  g3e281a1b8c+7c94d53766                   utils,cpputils,pex_exceptions,base
geom                      414038480caf8b20de3c433a6de46e36435aeedc  g414038480c+2a6fd8ab59                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 46847677d4ed420b9b3d83ff2251a8af81365797  g46847677d4+57ae7a5b63                   sconsUtils,daf_base
gbdes                     dc4c8b359112c026b0e42742c017b1014eb45634  gdc4c8b3591+c4f90229b5                   astshim
pex_config                2cdde0e79411373843e2fafe91026864eecde774  g2cdde0e794+57ae7a5b63                   daf_base,sconsUtils
afw                       7f102674c438d58292d6800526c800bf78397141  g7f102674c4+bfe3c96ec5                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  93713a6ea2879ea1657d79a70f877f57a586b107  g93713a6ea2+0d912291b0                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               e6e75eb6c5ea04bcdeb533a2a587e965246d45f9  ge6e75eb6c5+a50380cc42                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 fe85a52a0f82f086f2117950cdcd6b2501af1b7c  gfe85a52a0f+db9516647c                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+a72bc215aa                   geom,sphgeom,afw
coadd_utils               2bc492864f44cbe45a4b175d8cf25c8743370681  g2bc492864f+a72bc215aa                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               6d12fdf086a1842b5f0a7d401c74c1d288eb97ce  g6d12fdf086+11b1447f3e                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+a72bc215aa                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+a72bc215aa                   afw
display_firefly           347aa1857da98cc104ea1664fc14bf76073b10f2  g347aa1857d+a72bc215aa                   afw,geom
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+a72bc215aa                   afw
obs_base                  d68a17e71b320ffbc36f3587c8dbafcf33a63675  gd68a17e71b+4b7c1e7267                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+a72bc215aa                   afw,sconsUtils,geom
skymap                    80478fca09b8a2bc83c9865300ae988a00ff8595  g80478fca09+d6c1f7dfc1                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+62117c645e                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  77eff4d9100bd64d866560c9ea26ac7dd39ed329  g77eff4d910+2c2ba6655d                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 e5cf12406b54a6312b9d6fa23fbd132cd7999387  ge5cf12406b+df4326b5d2                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         800e917a3d9936dc01e3ac5193fd0109d0f03549  g800e917a3d+f631c22813                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            4cb75ee86cac088108a6db2c0971ec0c0e83df28  g4cb75ee86c+f631c22813                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            1fdf8210851d69cce98f317ba60b521cf76612fb  g1fdf821085+f631c22813                   ctrl_bps,utils
meas_algorithms           a44b09e51c228cf246331525e46afc2e5894c5aa  ga44b09e51c+cfdef764fb                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht,obs_base
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+60f394c925                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources da6a2b7d8303c939b1a09e23d84ecf9c928008a4  gda6a2b7d83+60f394c925                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            fb33f419e9c28a01b81f88952ce59b8e676a006c  gfb33f419e9+60f394c925                   base,pex_config,pipe_base,meas_base
ctrl_execute              1b40fd09777a5b75197028a49fa6cccf8f79cf3f  g1b40fd0977+97186af37c                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    23a948e00a1cec82a02a8ffc632420894152c199  g23a948e00a+4fbbbf6aaa                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+80abb32649                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               42360bd172e9e381eb68d86fca3ad4d1fe1c6678  g42360bd172+4fbbbf6aaa                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            8cd86fa7b14b7edfcc749abcede2ee3137d7764f  g8cd86fa7b1+dce845cefa                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+4fbbbf6aaa                   meas_base,meas_algorithms
meas_extensions_piff      cd45df26beb9ddb82fd75964a45539e130943e9b  gcd45df26be+4fbbbf6aaa                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     28da252d5aee72f3f6a8c819ee1b2d6aba354840  g28da252d5a+bb5e3309e9                   afw,daf_base,meas_algorithms,meas_base,pipe_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   1850869495f9d741d2871be21827623be60ec911  g1850869495+f6e28c3d55                   base,afw,meas_algorithms,log,scarlet,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  f73b3f3c7d4c59e6a901dad25263c27b56648c56  gf73b3f3c7d+4fbbbf6aaa                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             a5288a1d22bb16e7890ef0c280ac82e8917c5f14  ga5288a1d22+9b7a544c0b                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        7e0cfa16b4325dfaa0d79fbc40190c35d2b3514c  g7e0cfa16b4+c96e7bc41c                   sconsUtils,ctrl_execute
