# product                 SHA1                                      Version                       
BUILD=b7287
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        c9998e2f05a18e5ec0ad8f1788ca9c918de7e177  gc9998e2f05                              
fgcm                      41b7992728f30b2e2f4de3e75a5f2f1eb4d060dc  g41b7992728                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             a276bacb4fefe3d3b9e61ddb94280d8de367509a  ga276bacb4f                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                46c6587afe874a6b923e67fc0b7c4d8dd9c2f97d  g46c6587afe                              
sdm_schemas               41840ef25aaecdcc03d4d5f203e83345a4d4246c  g41840ef25a                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+34a971ddd9                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+34a971ddd9                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+34a971ddd9                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+34a971ddd9                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+34a971ddd9                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+34a971ddd9                   sconsUtils
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+34a971ddd9                   sconsUtils
sphgeom                   1a997c388404fff4f454d7a939a659d92382e634  g1a997c3884+34a971ddd9                   sconsUtils
utils                     d9002e5406037881c73dd056db8ff6ffb31f2466  gd9002e5406+34a971ddd9                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+34a971ddd9                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+890af219f9                   sconsUtils,utils
felis                     b34c43bd37aff69bbf14af7dacdd6e0b538c5ea0  gb34c43bd37+890af219f9                   sconsUtils,utils
gauss2d_fit               b58c049af005e3c501e8556df46edc28e42efd1f  gb58c049af0+ace264a4f2                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+890af219f9                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+7774323b41                   base
resources                 74ad8d17f76d0dc516948d230afdcac4852e7496  g74ad8d17f7+890af219f9                   sconsUtils,utils
spectractor               46c9ee63a1bcd9f20d755d1470023dc8dc3cb226  g46c9ee63a1+890af219f9                   utils,utils
alert_packet              dfe88ab561b2b81f3de0eca24762a6712f25164a  gdfe88ab561+022fef6681                   resources,sdm_schemas
cpputils                  4005a62e65cf2d0a6200906881be27368db467f8  g4005a62e65+ba0306790b                   base,pex_exceptions
daf_butler                ca923c07e74625de8057a45616ee1ec596cfc1e3  gca923c07e7+3f24962dee                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   3156d2b45e2e2859ffc8828f5656da5347ae95fe  g3156d2b45e+6e87dc994a                   sconsUtils,cpputils
daf_base                  3e281a1b8cf7f332a44a79c0e7f45e7e364342f3  g3e281a1b8c+8ec26ec694                   utils,cpputils,pex_exceptions,base
geom                      414038480caf8b20de3c433a6de46e36435aeedc  g414038480c+9f5be647b3                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
rucio_register            feccc80d3dfeccc5719de5b8cd9e6df2fa8d7533  gfeccc80d3d+d226ed93c2                   utils,daf_butler
astro_metadata_translator 3b89f9549c2279d5a3fb10bf08245a897119dac0  g3b89f9549c+704103fe75                   sconsUtils,daf_base
gbdes                     41ffed0d5618df0d11c8fef0b9f179ec3b53ca9d  g41ffed0d56+72b339137f                   astshim
pex_config                2cdde0e79411373843e2fafe91026864eecde774  g2cdde0e794+704103fe75                   daf_base,sconsUtils
afw                       a3b42431ed49d9c8a0cfc07e7901349d31ef9dfb  ga3b42431ed+da0d0eec6b                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  2ca4be77d2fbc9431aef04746ec1ea6c70411732  g2ca4be77d2+58c3306192                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
multiprofit               b1187baf8a283e04d344342232aedb881744a96c  gb1187baf8a+018ad54a18                   sconsUtils,gauss2d_fit,pex_config
pipe_base                 c8ee65f58a92e5d72a5d47a437a71bf093680ec4  gc8ee65f58a+28052d3478                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+ccc2d9c5b4                   geom,sphgeom,afw
coadd_utils               2bc492864f44cbe45a4b175d8cf25c8743370681  g2bc492864f+ccc2d9c5b4                   afw,sconsUtils,utils,cpputils,afwdata,pex_config
ctrl_mpexec               6c9b749e97cd5c376b2dd9ad89599a2c2687d525  g6c9b749e97+c9e2329716                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+ccc2d9c5b4                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+ccc2d9c5b4                   afw
display_firefly           347aa1857da98cc104ea1664fc14bf76073b10f2  g347aa1857d+ccc2d9c5b4                   afw,geom
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+ccc2d9c5b4                   afw
obs_base                  54c5bc6842de70a8a769fd7721aa0296dd7d8efb  g54c5bc6842+ed9981e4b6                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+ccc2d9c5b4                   afw,sconsUtils,geom
skymap                    80478fca09b8a2bc83c9865300ae988a00ff8595  g80478fca09+5cc80b14f7                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+19b405f8d8                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  957b0bf34f0aea3e2d393ae89f59d7e4a637ade2  g957b0bf34f+d12b07722e                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 d6b7c0dfd19c920f34020f55c8504b5f43f837c3  gd6b7c0dfd1+a0f464da77                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils
ctrl_bps_htcondor         c48eab7418d41d86bd24a2e99bba7f1ad9c1bc68  gc48eab7418+aced9dd73a                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            645c20128912f95b2769d728c784f44f8585b7b4  g645c201289+aced9dd73a                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            f08a03362232706d3236e1b07ae61ada8b63f416  gf08a033622+aced9dd73a                   ctrl_bps,utils
meas_algorithms           ebc1f9d6cb04bd2c9bb0905a5c5a82964ab2192a  gebc1f9d6cb+0eb6e10665                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht,obs_base
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+7669a475db                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources da6a2b7d8303c939b1a09e23d84ecf9c928008a4  gda6a2b7d83+7669a475db                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            fb33f419e9c28a01b81f88952ce59b8e676a006c  gfb33f419e9+7669a475db                   base,pex_config,pipe_base,meas_base
ctrl_execute              7a9b41faa4a651ef8dc43869b040fe1384c5b76b  g7a9b41faa4+ea290d71c1                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    497283eae530bb9bec42be8dee5ac0759f50e81e  g497283eae5+0d3f66c656                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+8772db133e                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               7c96ef29f09ca06ccc28e175cc41b2c2b46777e0  g7c96ef29f0+0d3f66c656                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            41af890bb228f2bac84b4bd69a3554cd404dbc7d  g41af890bb2+510a7cc865                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+0d3f66c656                   meas_base,meas_algorithms
meas_extensions_piff      e33fd446bb2a449ec4a9ae29537456d998b232e4  ge33fd446bb+0d3f66c656                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     28da252d5aee72f3f6a8c819ee1b2d6aba354840  g28da252d5a+47c43db794                   afw,daf_base,meas_algorithms,meas_base,pipe_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   cbb1c9477837dabd65f5506e8825d7fcc6bceaa0  gcbb1c94778+23c5700763                   base,afw,meas_algorithms,log,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  e00768bf1a762ff40760e8a320b9fcdd1009c0f9  ge00768bf1a+0d3f66c656                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             a5288a1d22bb16e7890ef0c280ac82e8917c5f14  ga5288a1d22+999e3d3427                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        7e0cfa16b4325dfaa0d79fbc40190c35d2b3514c  g7e0cfa16b4+4d8f79865b                   sconsUtils,ctrl_execute
