# product                 SHA1                                      Version                       
BUILD=b6462
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              253cf13876e1bbbffc009f0036d1d7813d99a33b  g253cf13876                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      322c47f46211c731833c3e1b70be0bad524a9283  g322c47f462                              
gbdes                     ce05b32b03b6b5d83c0e15d0b55b9356a2a7e019  gce05b32b03                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            5c2865164705fa5b5f63b114779349165c0ebb73  g5c28651647                              
obs_lsst_data             fa6a74c03c49e6e7a4ec75ac2e13b93e71b6d2f0  gfa6a74c03c                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                b98748cec6b828581994fb1734a9af0b2c209af1  gb98748cec6                              
sdm_schemas               9b68a9318ddf364a4980601b5cc6262a815eb0de  g9b68a9318d                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         2b2c1f973502cf133fe64a79a69f2e64d0b7ddce  g2b2c1f9735                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
astshim                   38293774b485472d332af08230a572e74843271f  g38293774b4+62d12e78cb                   sconsUtils
base                      2d94c5dfbc5a14a5f97e553a35b58bb276c73787  g2d94c5dfbc+62d12e78cb                   sconsUtils
dustmaps_cachedata        41a3ec361e020feb5d91f4807f97f14fa40a6ae7  g41a3ec361e+62d12e78cb                   sconsUtils
felis                     4b373c43163cf5bc107fe577bed406e6fd715b2f  g4b373c4316+62d12e78cb                   sconsUtils
jointcal_cholmod          a68e3ac08d36abf77e36a1698a9bc9766cafd394  ga68e3ac08d+62d12e78cb                   sconsUtils
psfex                     57437a15a7692a36fb9b6f02abddd16ce4a51df2  g57437a15a7+62d12e78cb                   sconsUtils
scarlet                   8139a818843fb86491ca39ecd076b5b4526ebf12  g8139a81884+4083830bf8                   proxmin
sphgeom                   b1ff1c2c53e02b3a704d119ad94defd5536f25d7  gb1ff1c2c53+62d12e78cb                   sconsUtils
verify_metrics            da8f69c1447df16e7b861dfc21c9cc17e517ab8d  gda8f69c144+62d12e78cb                   sconsUtils
pex_exceptions            48ccf364403d35f5d7b3f465126f89b6993d7bd0  g48ccf36440+9d8b7add68                   base
scarlet_extensions        9d1858973594594d1fd70a257f99b89e77df79fc  g9d18589735+87f79c168d                   scarlet
cpputils                  b3b93136738b9dcb9bede2a37e628675bd2a3fd1  gb3b9313673+4b2c86146e                   base,pex_exceptions
utils                     52aa68ad02e1e820a818d5313b488676c624d440  g52aa68ad02+f7429bcbc4                   cpputils,sconsUtils
daf_base                  e5fd03f89149e0b2ab19eec8ea2ca56989a05c03  ge5fd03f891+2833c28526                   utils,cpputils,pex_exceptions
daf_relation              8c044ff4972dc4edb4dc08aa2340e2fc3824da84  g8c044ff497+2833c28526                   sconsUtils,utils
geom                      f0d0fc72e121e9654f877923b359f832be524fe5  gf0d0fc72e1+6cbd7b9896                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       f2449ed91950696a08a6cf20cd79254030dd9634  gf2449ed919+2833c28526                   sconsUtils,utils
resources                 230db59d1c0c28d374f4b0957b1cd84295f08e72  g230db59d1c+2833c28526                   sconsUtils,utils
astro_metadata_translator d108c26ef45eb2bc7074007d6c39eb4ec3b2d6dd  gd108c26ef4+8cfb393178                   sconsUtils,daf_base
daf_butler                64184daf7d7f60c95485b1d16a4a3808ae2638e9  g64184daf7d+bd220ba627                   sphgeom,sconsUtils,utils,resources,daf_relation
pex_config                a4b7d37e7f0a583cef2c8d8536289a3db5d7e72d  ga4b7d37e7f+8cfb393178                   daf_base
afw                       428747575b73bb95f0c6f75e05af02d66309a3cb  g428747575b+f472a39e25                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,afwdata
dax_apdb                  a286e2ef024b35ed8086adbf6802c2ae1b527dbe  ga286e2ef02+671ed27f8d                   felis,geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 531dbe11b3c2afce61aecd1acb7cf838cccde91c  g531dbe11b3+038a43a14d                   daf_butler,pex_config,utils,resources
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+2a660504ba                   geom,sphgeom,afw
coadd_utils               5c515e79eb804422a82c6cecad1e656267ba7821  g5c515e79eb+2a660504ba                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               01fe2027b0a0fad401848620f2d37280316078ea  g01fe2027b0+c39efa42ad                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      5320a0a9f61dace4b3be3bb925bbc7d0a5f586c5  g5320a0a9f6+2a660504ba                   base,afw
display_ds9               d01420fc67568aa7a14ab06c579db2422781b73b  gd01420fc67+2a660504ba                   afw
display_firefly           bc3249ced9fbf05cc12188f5e5ee11e1934f5eee  gbc3249ced9+2a660504ba                   afw,geom,log
display_matplotlib        bec6a3398f1cfee474c57dbc3a22f6bd87a4ce46  gbec6a3398f+2a660504ba                   afw
obs_base                  1db3d260e8ccb0a4df2cd1574a3ba90a76b2872c  g1db3d260e8+f0e79a29bc                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  082f9a06f42dc293b94f5f86b9aac655441d6f97  g082f9a06f4+2a660504ba                   afw,sconsUtils,geom
