# product                 SHA1                                      Version                       
BUILD=b6204
afwdata                   294ccec69c8ab026b758a42557191ddc6c08b2df  g294ccec69c                              
alert_packet              5d8fbe4fe2eb298e3a2bcb0307c13def3145dab9  g5d8fbe4fe2                              
ap_verify_testdata        d99cf0e62e696e87a7d237a7f5d418256d7dcf17  gd99cf0e62e                              
fgcm                      5889611b36e388af2c6d0da55b3c6b83e4fcfc70  g5889611b36                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            c3e517dea3e129286c4c244ab19216553b6754cc  gc3e517dea3                              
obs_lsst_data             bdb8a927be7854da614426be56425ca360b5564a  gbdb8a927be                              
obs_subaru_data           2f68bc290627b1476393acd214c86a663ecbe048  g2f68bc2906                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                7374e9d467ccbfbc52399c54fb89e697b35e96aa  g7374e9d467                              
sdm_schemas               f074822582be23caf0a1bc904dedcd78c88556b8  gf074822582                              
spectractor               90263d33d7a33f7733c58c277026a3135f77d518  g90263d33d7                              
testdata_cfht             a65e6c79fddcbd4ea52b5b037ae6250b145a86ca  ga65e6c79fd                              
testdata_deblender        2cc488a7b8fb5b4a68d28dc0f7e2487656e953fb  g2cc488a7b8                              
testdata_decam            58f1a8047b60983aa9d535ea495bf08f4066983f  g58f1a8047b                              
testdata_jointcal         76a28315300e56f8a95005c0e2deacf96e8720d4  g76a2831530                              
testdata_subaru           bf01ab0e167b4ff1776bed81439605785bd002dc  gbf01ab0e16                              
astshim                   38293774b485472d332af08230a572e74843271f  g38293774b4+ac198e9f13                   sconsUtils
base                      f9f5ea5b4da8ee2e310f18405607f3392a076387  gf9f5ea5b4d+ac198e9f13                   sconsUtils
dustmaps_cachedata        41a3ec361e020feb5d91f4807f97f14fa40a6ae7  g41a3ec361e+ac198e9f13                   sconsUtils
jointcal_cholmod          a68e3ac08d36abf77e36a1698a9bc9766cafd394  ga68e3ac08d+ac198e9f13                   sconsUtils
psfex                     57437a15a7692a36fb9b6f02abddd16ce4a51df2  g57437a15a7+ac198e9f13                   sconsUtils
scarlet                   d32b658ba24073613abf6a35ce5499a08e67087d  gd32b658ba2+4083830bf8                   proxmin
sphgeom                   b5d12ffc61728cc8467a760f68eec7d5573eba9f  gb5d12ffc61+ac198e9f13                   sconsUtils
verify_metrics            40f75c44ca34b03b2894767f161d137970eb205f  g40f75c44ca+ac198e9f13                   sconsUtils
pex_exceptions            48ccf364403d35f5d7b3f465126f89b6993d7bd0  g48ccf36440+89c08d0516                   base
scarlet_extensions        9d1858973594594d1fd70a257f99b89e77df79fc  g9d18589735+cc492336a9                   scarlet
cpputils                  a32aa97882bc257cfc722d92fd2a39123f749bf0  ga32aa97882+7403ac30ac                   base,pex_exceptions
utils                     54bc26c7d186c83e42b192b1cb1754d4178de739  g54bc26c7d1+82f6db4df0                   cpputils,sconsUtils
daf_base                  5c4744a4d960de2f62cbb45c378898d6fdbf4345  g5c4744a4d9+660158286a                   utils,cpputils,pex_exceptions
geom                      3b44f30a73dd54d2ff273b5c28dbe5be81782b6d  g3b44f30a73+7a4621ea24                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
log                       9d275491990575a3edd2d11e037a60cb8fc759cf  g9d27549199+660158286a                   sconsUtils,utils
resources                 fed4e92ec6363e82301d4821468ff7ae625501d4  gfed4e92ec6+660158286a                   sconsUtils,utils
astro_metadata_translator 83a23aef333369843b34c66ccb8a96d7b310fc59  g83a23aef33+1f12f94564                   sconsUtils,daf_base
daf_butler                d62025aabefa183a8b9e30a9add3acc46e0c03c5  gd62025aabe+7ba3c071ba                   sphgeom,sconsUtils,utils,resources
pex_config                0ea72e2baa52b8862e3c5d77e2ee988c34812f4d  g0ea72e2baa+1f12f94564                   daf_base
afw                       68453d69bff38e2fdbf643251ffd1bdca0398b9c  g68453d69bf+a5e28a7400                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,afwdata
daf_persistence           17e5ecfddbd1d20bef02015b6e9ac03c522e939e  g17e5ecfddb+b03af107ca                   utils,log,daf_base,pex_config
dax_apdb                  a786bb30fbdd6a219f92b057ddde73b85c4940c1  ga786bb30fb+d8999048c8                   geom,daf_base,pex_config,sconsUtils,sdm_schemas,sphgeom,utils
cbp                       7177720bbd30ea1a85d2c280c564d4890baa7df5  g7177720bbd+e294b6023f                   geom,sphgeom,afw
display_ds9               d01420fc67568aa7a14ab06c579db2422781b73b  gd01420fc67+e294b6023f                   afw
display_firefly           1d67935e3f1619237322e9e028652b9db6104b9b  g1d67935e3f+e294b6023f                   afw,geom,log
display_matplotlib        bec6a3398f1cfee474c57dbc3a22f6bd87a4ce46  gbec6a3398f+e294b6023f                   afw
pipe_base                 f432b984891cfd36bd7d3a7c059b6a97d97d6b34  gf432b98489+88aa64991b                   daf_butler,daf_persistence,log,pex_config,utils,afw,resources
shapelet                  d877ba84e5a5de42b6ce7f8bb1d68ced2f5712bc  gd877ba84e5+e294b6023f                   afw,sconsUtils,geom
skymap                    6075d09f386ed8f1969d790fa2bad71eaa444789  g6075d09f38+16a0487e95                   sphgeom,geom,afw,daf_butler
coadd_utils               f3ee170dca6b282cd5381cce62207f32090fcf6c  gf3ee170dca+bd97668942                   afw,log,pex_config,pipe_base,sconsUtils,utils,afwdata
ctrl_mpexec               401d3ff95759e813c26359fc14f57904b13574c5  g401d3ff957+bd97668942                   daf_butler,pex_config,pipe_base,utils
ctrl_pool                 6c8d09e9e7c6ddfc55267ebb84c03bd072df9b46  g6c8d09e9e7+bd97668942                   daf_persistence,pipe_base,log,utils
obs_base                  3bd52df9144479dd56a7bb5f386175efb67baa77  g3bd52df914+b0ad5c5bf1                   daf_base,log,daf_persistence,afw,utils,astro_metadata_translator,geom,daf_butler,pipe_base,skymap,resources
verify                    77c5fecd560817eb303e5693856fb2549c83825f  g77c5fecd56+7101e04373                   sconsUtils,utils,log,pex_config,daf_butler,pipe_base,dax_apdb,verify_metrics
ctrl_bps                  32ad62a49242d57aead6e243b589d09969ec144f  g32ad62a492+f2ac7b2422                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 cf00a76f740472aa15fbffe857e9dbdcf3dfd51b  gcf00a76f74+12dc3af6bc                   utils,geom,afw,skymap,coadd_utils,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         a13b50d2899230f79b4805a0b84ddca9c79e1890  ga13b50d289+99fd22339f                   sconsUtils,ctrl_bps,utils
