# product                 SHA1                                      Version                       
BUILD=b7224
afwdata                   725e1a43234eef83ff348e84759243951c3880a3  g725e1a4323                              
ap_verify_testdata        c9998e2f05a18e5ec0ad8f1788ca9c918de7e177  gc9998e2f05                              
fgcm                      e816547e51acd948104428d95fe2bb54497b606d  ge816547e51                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             8f9f0f8de3ae8f22f4fb55cbfa3af28f8a640946  g8f9f0f8de3                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                3bdf4f45719387c4d34f836231d2409a1bcdb130  g3bdf4f4571                              
sdm_schemas               4b89448c83a68eeeaf145cb43d6311a0a3fa2d45  g4b89448c83                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      52b1c1532d28dfffb4fd93f0b53c96773fdd144d  g52b1c1532d+b86e4b8053                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+b86e4b8053                   sconsUtils
gauss2d                   0afe43252f95bff80bcead6b65d061efd6770bf2  g0afe43252f+b86e4b8053                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+b86e4b8053                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+b86e4b8053                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+b86e4b8053                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+b86e4b8053                   sconsUtils
sphgeom                   461a3dce891f982f582e43aa7c65fed4bd9dcf26  g461a3dce89+b86e4b8053                   sconsUtils
utils                     5476671ec81675f57c984d9ea471f29a5341f603  g5476671ec8+b86e4b8053                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+b86e4b8053                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+b4cca3d10f                   sconsUtils,utils
felis                     9349df89c263c1156005f13cba57a25daf498560  g9349df89c2+b4cca3d10f                   sconsUtils,utils
gauss2d_fit               0e535e6de9a528d037014af6839cefc74e982678  g0e535e6de9+ad13c1b82d                   gauss2d,modelfit_parameters,sconsUtils
log                       f0baf8585992f947a3bc69dc161e0180a345bf35  gf0baf85859+b4cca3d10f                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+006e14e809                   base
resources                 7b5adbbfd4befe187fbb2afc0318c32c520b0138  g7b5adbbfd4+b4cca3d10f                   sconsUtils,utils
spectractor               f6585363ec04bbed4573f31f3c1eb36b4a9af77d  gf6585363ec+b4cca3d10f                   utils,utils
alert_packet              80b54cb430bb61068949863c175985bc81cac9f0  g80b54cb430+ecc053878a                   resources,sdm_schemas
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+f24b38b85a                   base,pex_exceptions
daf_butler                88f4f2d7508a773d0cad9e413f0070c550c80453  g88f4f2d750+bb6f92240a                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   1ce3e0751c1a366211c1342ee0e7c03dd97f3f0d  g1ce3e0751c+f991eae79d                   sconsUtils,cpputils
daf_base                  c30aee33861d56c90a611b61f4ea5151d7ae1d12  gc30aee3386+a2f0f6cab9                   utils,cpputils,pex_exceptions,base
geom                      11f7dcd0417b140c01c988b497416b7f656b6b81  g11f7dcd041+017865fdd3                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 46847677d4ed420b9b3d83ff2251a8af81365797  g46847677d4+8523d0dbb4                   sconsUtils,daf_base
gbdes                     73f919205b0b835fb292f5e8d6341b80306ba16e  g73f919205b+e61bd86b27                   astshim
