# product                 SHA1                                      Version                       
BUILD=b7225
afwdata                   725e1a43234eef83ff348e84759243951c3880a3  g725e1a4323                              
ap_verify_testdata        c9998e2f05a18e5ec0ad8f1788ca9c918de7e177  gc9998e2f05                              
fgcm                      e816547e51acd948104428d95fe2bb54497b606d  ge816547e51                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             8f9f0f8de3ae8f22f4fb55cbfa3af28f8a640946  g8f9f0f8de3                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                3bdf4f45719387c4d34f836231d2409a1bcdb130  g3bdf4f4571                              
sdm_schemas               4b89448c83a68eeeaf145cb43d6311a0a3fa2d45  g4b89448c83                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      16539337294893b8bff8639fb89046d37d9d6fa5  g1653933729+b86e4b8053                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+b86e4b8053                   sconsUtils
gauss2d                   9125e01d80fc2ec491ffa9b869e93d331701d244  g9125e01d80+b86e4b8053                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+b86e4b8053                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+b86e4b8053                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+b86e4b8053                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+b86e4b8053                   sconsUtils
sphgeom                   461a3dce891f982f582e43aa7c65fed4bd9dcf26  g461a3dce89+b86e4b8053                   sconsUtils
utils                     944305d433b70fc6e35034cb9c0cd585bfd728c5  g944305d433+b86e4b8053                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+b86e4b8053                   sconsUtils
daf_relation              455649247a2f4153333d4c18f7150735bf811ed0  g455649247a+122dc4ce2f                   sconsUtils,utils
