# product                 SHA1                                      Version                       
BUILD=b7014
afwdata                   725e1a43234eef83ff348e84759243951c3880a3  g725e1a4323                              
alert_packet              44f27b4f3031b7dcb21685e840572ea6f8e3167e  g44f27b4f30                              
ap_verify_testdata        55ca4d23da9945f80e73d49af383b70f8a5ed24e  g55ca4d23da                              
fgcm                      3be6a4b855e81f9c630e74a7f9724d486f9c446d  g3be6a4b855                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             e3b37ae3d1ea4628dfa1020f8fd401ddd1bd5d08  ge3b37ae3d1                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                30fe544de57308fc602186b7fa80d89e9bd36a94  g30fe544de5                              
sdm_schemas               eb1d09200b1e820212d2f7169eadbb84d4957955  geb1d09200b                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        65c7540cb6befa417932f6e6b292228a31f4b6fd  g65c7540cb6                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      52b1c1532d28dfffb4fd93f0b53c96773fdd144d  g52b1c1532d+43dac7135f                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+43dac7135f                   sconsUtils
felis                     b41b8dea6b9ed02296ba899609d2841c6f10b05a  gb41b8dea6b+43dac7135f                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+43dac7135f                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+43dac7135f                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ee10cc3b42ab62db72a9eb31f9abebced4d57363  gee10cc3b42+43dac7135f                   sconsUtils
sphgeom                   8a8a8dda6733a948c457ce1bc81a982baf8ce456  g8a8a8dda67+43dac7135f                   sconsUtils
utils                     68ffd9695438f12fc1711084403d098089d865c0  g68ffd96954+43dac7135f                   sconsUtils
verify_metrics            5010790eb6f958c9aeccfc868cea60f423d08235  g5010790eb6+43dac7135f                   sconsUtils
daf_relation              b0a325e57d92972a3f4e55a8d87d3e149eb7e0ce  gb0a325e57d+b9108c1c87                   sconsUtils,utils
log                       2079a07aa27f4314c0249b140285cc46eb017609  g2079a07aa2+b9108c1c87                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+6b435c3f92                   base
resources                 cda7a56ed0477b15e06de4306f70a5c246e00b63  gcda7a56ed0+b9108c1c87                   sconsUtils,utils
spectractor               931ce9906644459bfea30a049234e7a3b37aab38  g931ce99066+b9108c1c87                   utils,utils
