# product                 SHA1                                      Version                       
BUILD=b8536
afwdata                   da6a35342cddc65db1d042053e6f05b0e26afc6d  gda6a35342c                              
ap_verify_testdata        5dbd2c695edb4c9cac6f672760b41d0f5025bf67  g5dbd2c695e                              
dustmaps_cachedata        959249cb5ebb21168035360e43c4ba2212f36b17  g959249cb5e                              
fgcm                      17573debd155d5b5341f868e3af6625510922136  g17573debd1                              
kht                       af53c9a03438aac7f343f6e182f859d2c8c4f9c2  gaf53c9a034                              
obs_decam_data            f7d3127cd7939a11dbd02129d2bcffccba4c81e6  gf7d3127cd7                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
sconsUtils                5d571352bb913114dcb625f7ece0cdfd464f2442  g5d571352bb                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        8a244b65448f9248c91d66b0894bc3fd056feb91  g8a244b6544                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_images           f88ad1d1be5810db2c6b47f618491e57123540ad  gf88ad1d1be                              
testdata_jointcal         b6f1a889d264ee74f342df039982608dfd7b202a  gb6f1a889d2                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      53246c715956882f6e527aaa7283219e06a7401f  g53246c7159+663e2227e0                   sconsUtils
gauss2d                   bf99507273379e46e90891b3ebc36ebad50ac746  gbf99507273+663e2227e0                   sconsUtils
jointcal_cholmod          5b815a837eb1fe17aa9597e66017b25d3136e3b6  g5b815a837e+663e2227e0                   sconsUtils
modelfit_parameters       35bb328faa137fdecac9ba21664eec8cdfa06eeb  g35bb328faa+663e2227e0                   sconsUtils
obs_lsst_data             e015015f0cfa832723f986c01f80696c93dd2787  ge015015f0c+663e2227e0                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+663e2227e0                   sconsUtils
scarlet_lite              ccef28ce7f8177dbafde03b71a037ea7b7f1ca62  gccef28ce7f+663e2227e0                   sconsUtils
sdm_schemas               5499df17769416b7a26b50e11c5ef5d17ff4e361  g5499df1776+663e2227e0                   sconsUtils
sphgeom                   65ec699a4064c3bebfdc5e5cc6f7bf0ed70f1f81  g65ec699a40+663e2227e0                   sconsUtils
sphinxutils               f19a2bea7c531165255f81dd52122788e48a30c7  gf19a2bea7c+663e2227e0                   sconsUtils
verify_metrics            8b480f84d99e4c0167b026545cf43c8e8d117aeb  g8b480f84d9+663e2227e0                   sconsUtils
descwl                    811db82e6ee68884b0c7e6b10184a86bba1d284f  g811db82e6e+53fe651d7c                   base
gauss2d_fit               199a45376cad324f0d90b5a63e191ce49befeefb  g199a45376c+58d2149460                   gauss2d,modelfit_parameters,sconsUtils
pex_exceptions            786e29fd129756b69aad840e77102572d4427069  g786e29fd12+53fe651d7c                   base
utils                     6d9bf904463489c2e421f14956458539124e63d1  g6d9bf90446+bd86319c29                   sconsUtils,sphinxutils
cpputils                  87389fa79250779e51d116f9f25e6b6545982b51  g87389fa792+b319181507                   base,pex_exceptions
log                       eaed405ab28a62c25942748c72edff486af0dbc4  geaed405ab2+4009202b40                   sconsUtils,utils
resources                 fa9dcee8481d95bbc1af4615bc23e27988287942  gfa9dcee848+4009202b40                   sconsUtils,utils
rubinoxide                f5fdc97d7fb14d0deb1938d8a398b21154ba8057  gf5fdc97d7f+4009202b40                   utils
spectractor               64d345e58ab39b919bfa806f22732e55b45af665  g64d345e58a+4009202b40                   utils,utils
alert_packet              1362a8d7f1db4014cbd419390580a707141c683a  g1362a8d7f1+21f3e2a50c                   resources,sdm_schemas
astshim                   f5dcc679e78871306a255a8a659d9b9f42e0b843  gf5dcc679e7+3aebfb091a                   sconsUtils,cpputils
daf_base                  8ea07a8fe4ad399a23e32cd9cfd14d3c70f5cef5  g8ea07a8fe4+ee5e453adf                   utils,cpputils,pex_exceptions,base
daf_butler                562029fefb9b7b6a6255f41c1c882ac7aea2ccc3  g562029fefb+c11d2457f4                   sphgeom,sconsUtils,utils,resources
felis                     89a850006e8764709f931177f68af16cd854b996  g89a850006e+e27ea3ca99                   sconsUtils,utils,resources
geom                      19811a767916cb2e91fb1843f4c8599e682d82ce  g19811a7679+326c97d274                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator dbd3d7cefa9ab540efd47164365ab0459843e00b  gdbd3d7cefa+2bfb2a1579                   sconsUtils,resources,daf_base
daf_butler_admin          d12a695a5d0e1396efb07807fa643ab76dc2eddf  gd12a695a5d+37c6f91ddb                   daf_butler,sconsUtils
daf_butler_migrate        d8b6d3e75087172e5a7aa5da74e605c838b176f2  gd8b6d3e750+37c6f91ddb                   daf_butler,resources,sconsUtils
dax_obscore               09b85c4ebe3cf7eff33f34988b4165c61d3cf505  g09b85c4ebe+f5b48dc40b                   daf_butler,sphgeom,utils,felis
gbdes                     0019e3c4661d6bd946f064d8dacaca936b379384  g0019e3c466+5087a4f8ce                   astshim
pex_config                8fad44f3d7ca81677e6e345494af6cad761e8699  g8fad44f3d7+2bfb2a1579                   daf_base,sconsUtils,resources
rucio_register            848a21170887236ad35e4454f6786bb3782b4b48  g848a211708+37c6f91ddb                   utils,daf_butler
sdm_tools                 81cf005ce1e5487e69d6575ff5e0cd61ddc08066  g81cf005ce1+f70254d3c3                   sconsUtils,utils,felis
