# product                 SHA1                                      Version                       
BUILD=b7181
afwdata                   725e1a43234eef83ff348e84759243951c3880a3  g725e1a4323                              
ap_verify_testdata        55ca4d23da9945f80e73d49af383b70f8a5ed24e  g55ca4d23da                              
fgcm                      e816547e51acd948104428d95fe2bb54497b606d  ge816547e51                              
kht                       afcb7142decdb77911b08be3ee495256b2f19ed3  gafcb7142de                              
obs_decam_data            9eeeb5e1744bf8adbf537d8090ce4329e9927f2a  g9eeeb5e174                              
obs_lsst_data             8f9f0f8de3ae8f22f4fb55cbfa3af28f8a640946  g8f9f0f8de3                              
obs_subaru_data           7ff78db35487d4e684a72e349abc7204559ea87b  g7ff78db354                              
proxmin                   33b4157f2516bd8c00926329f87583cee3ef3f95  g33b4157f25                              
sconsUtils                27d72e40145989f231073e2384adcaeeb4c00bee  g27d72e4014                              
sdm_schemas               e2384a13f1c1a0d1f8d40f0a09f0b13cef61864d  ge2384a13f1                              
testdata_cfht             fc909493914c3bdf2eb4eac6cef672d82640ae3f  gfc90949391                              
testdata_deblender        65c7540cb6befa417932f6e6b292228a31f4b6fd  g65c7540cb6                              
testdata_decam            fde10c3a1cfb39bba0e5005e956c4b2059c91370  gfde10c3a1c                              
testdata_jointcal         f1d4ecff8ca0ab0faa6be604b92c82554c5341ed  gf1d4ecff8c                              
testdata_subaru           03c3ee655a9f3a162a19b12d7ad201b6af0c1e33  g03c3ee655a                              
base                      52b1c1532d28dfffb4fd93f0b53c96773fdd144d  g52b1c1532d+585e252eca                   sconsUtils
dustmaps_cachedata        bb0a0c949e73ad2289341f9e0bf912c1e810fe45  gbb0a0c949e+585e252eca                   sconsUtils
jointcal_cholmod          81a980c3ddbbca861c73ffb98bce1fd1a391b2d6  g81a980c3dd+585e252eca                   sconsUtils
psfex                     7b9623be859eb100c82fc1dd773c529ffda28e97  g7b9623be85+585e252eca                   sconsUtils
scarlet                   87a95b57b95814ec999e56480d70d8b89d37f942  g87a95b57b9+4083830bf8                   proxmin
scarlet_lite              ae0086650b253f91ab2afe8f7ca66a353e2bb3cc  gae0086650b+585e252eca                   sconsUtils
sphgeom                   ddc38dedce71003dd2f4cb64eb1eadfeb1dc7889  gddc38dedce+585e252eca                   sconsUtils
utils                     67fa8cf29087edc81061cf940ffe70e68baef4cd  g67fa8cf290+585e252eca                   sconsUtils
verify_metrics            c16d4156ef458992af24a32f70ae365005a9e6cc  gc16d4156ef+585e252eca                   sconsUtils
daf_relation              a4ab6e7db77901c17cd9067abbe9bf4bd7002a00  ga4ab6e7db7+3e9fd84d81                   sconsUtils,utils
felis                     fea451946a606267a52b448cb3326662e59d2ec7  gfea451946a+3e9fd84d81                   sconsUtils,utils
log                       2079a07aa27f4314c0249b140285cc46eb017609  g2079a07aa2+3e9fd84d81                   sconsUtils,utils
pex_exceptions            daeeff99f8728ee92fda84cdea39102f76477f23  gdaeeff99f8+f9a426f77a                   base
resources                 4e95d5bda6606e8d16e1d6df376dd62dd1360dae  g4e95d5bda6+3e9fd84d81                   sconsUtils,utils
spectractor               931ce9906644459bfea30a049234e7a3b37aab38  g931ce99066+3e9fd84d81                   utils,utils
alert_packet              bcc3a36e4f666840ba6ad5393cef3ca78d0b3faa  gbcc3a36e4f+ee816ae855                   resources,sdm_schemas
cpputils                  9ddcbc5298c854b26dfaaeba050c073e69d8e493  g9ddcbc5298+9a081db1e4                   base,pex_exceptions
daf_butler                e353e872a47661b792536e91ead1527888e2918f  ge353e872a4+80f8d001e8                   sphgeom,sconsUtils,utils,resources,daf_relation
astshim                   50ff169b8f0867ccc23ed438880676087a0cadeb  g50ff169b8f+96c6868917                   sconsUtils,cpputils
daf_base                  b0e22166c9027d414ea9705899b5b01dfb55bee7  gb0e22166c9+0e73c8378f                   utils,cpputils,pex_exceptions,base
geom                      a1e77700b36a2b3767729a3fc699276ea1d2007d  ga1e77700b3+2cbb763275                   sconsUtils,sphgeom,pex_exceptions,utils,cpputils
astro_metadata_translator 46847677d4ed420b9b3d83ff2251a8af81365797  g46847677d4+b310236976                   sconsUtils,daf_base
gbdes                     73f919205b0b835fb292f5e8d6341b80306ba16e  g73f919205b+f30d2161d8                   astshim
pex_config                fbcc870c63dd89b2ad931dd6d32d090ba491daa1  gfbcc870c63+b310236976                   daf_base
afw                       b7c702c63609247e2718ab7220c49787f90dd22a  gb7c702c636+aec2f3b930                   daf_base,pex_config,geom,log,sphgeom,utils,astshim,base,cpputils,afwdata
dax_apdb                  d1535ee9434c08f02a24fa743af087a05aa6e734  gd1535ee943+07ca8d49d1                   felis,geom,pex_config,resources,sconsUtils,sdm_schemas,sphgeom,utils
pipe_base                 a57a68493df179183969f87360a0eac4bcdeb97e  ga57a68493d+411b4c916a                   daf_butler,pex_config,utils,resources
cbp                       a32fcf49c8d30cf671f47ce018931f3d72162029  ga32fcf49c8+69e041a28d                   geom,sphgeom,afw
coadd_utils               337abbeb2929da163b9db5919b38394f9291d749  g337abbeb29+69e041a28d                   afw,log,sconsUtils,utils,afwdata,pex_config
ctrl_mpexec               f1e75d8f069b415fc2b216a67103b97472b2ff78  gf1e75d8f06+a4e62db839                   daf_butler,pex_config,pipe_base,utils
display_astrowidgets      2bbee38e9bfd937a1eca947439aca2323cbe174e  g2bbee38e9b+69e041a28d                   base,afw
display_ds9               c28159a63d0f86c82a3eeb121c5177245091679a  gc28159a63d+69e041a28d                   afw
display_firefly           69c4c69b5352215978dd636f7dbc91fb129870d6  g69c4c69b53+69e041a28d                   afw,geom,log
display_matplotlib        3a166c0a6a70acdd33004f70b82b33505b1754f2  g3a166c0a6a+69e041a28d                   afw
obs_base                  361600cc6e815c01a6146cb430aa4405f23a6ed6  g361600cc6e+d614ac2bc2                   utils,daf_butler,pipe_base,resources,astro_metadata_translator,pex_config,daf_base,afw,geom,pex_exceptions,log
shapelet                  e79ae78c31432767750ff26cfb72e87814e029e3  ge79ae78c31+69e041a28d                   afw,sconsUtils,geom
skymap                    9963eaa53ef816c7dcb2a590ea9f97f061f3ee91  g9963eaa53e+471d9f2c03                   sphgeom,geom,afw,daf_butler
verify                    02878d4df37de08eec0e53108134324bbc769ff1  g02878d4df3+739eb74a84                   sconsUtils,utils,pex_config,daf_butler,pipe_base,dax_apdb,afw,verify_metrics
ctrl_bps                  9d4ee0fabc07e27378d0fc8bebecb912f5cd0741  g9d4ee0fabc+e04b3bbf77                   sconsUtils,utils,daf_butler,pipe_base,resources,ctrl_mpexec
meas_base                 4322eb9e3a8a6e2eaf021a2b90b3c8067a278d02  g4322eb9e3a+2590125090                   utils,geom,afw,skymap,daf_base,sphgeom,pex_config,pipe_base,sconsUtils,cpputils,obs_base
ctrl_bps_htcondor         6ac0cf649b0879c0870cb6ac7b8c1e7480bf0eba  g6ac0cf649b+6b6da8f425                   sconsUtils,ctrl_bps,utils
ctrl_bps_panda            28345c30ce424032838035d60ef4903be8a8aec7  g28345c30ce+6b6da8f425                   sconsUtils,ctrl_bps,daf_butler,resources,utils
ctrl_bps_parsl            1fdf8210851d69cce98f317ba60b521cf76612fb  g1fdf821085+6b6da8f425                   ctrl_bps,utils
meas_algorithms           4e26c3aaff3a84c92d781c97abbef11a4677597b  g4e26c3aaff+d4a090edb1                   astshim,daf_base,geom,afw,log,meas_base,pex_config,pex_exceptions,pipe_base,sconsUtils,utils,cpputils,kht
meas_extensions_simpleShape cf0d15dbbd8e1c410f62060a9388a7b98e664db3  gcf0d15dbbd+dd778746b8                   sconsUtils,base,afw,meas_base,utils,pex_config,pex_exceptions,geom
meas_extensions_trailedSources cdd4ae20e8bba5af94297f71135d0415e2e92e46  gcdd4ae20e8+dd778746b8                   base,afw,geom,pex_config,utils,cpputils,meas_base
meas_transiNet            85ff0b98a8b8e754c9c8d66cec88f3de30a09e76  g85ff0b98a8+dd778746b8                   base,pex_config,pipe_base,meas_base
ctrl_execute              2e9034142bf98c5ef2cf4a36a96e0ad32569f7f6  g2e9034142b+1b113cb30e                   pex_config,utils,ctrl_bps_htcondor
ip_isr                    5c3423f6d491197d9e7b684dfd9b27e4327a915a  g5c3423f6d4+19c2f9484e                   meas_algorithms,pipe_base,sconsUtils,afw,geom,utils,pex_exceptions
lsst_bps_plugins          3a590c521e9cfb37e0cc03f799ce5cabe499d2c2  g3a590c521e+c8e127ae17                   ctrl_bps_htcondor,ctrl_bps_panda,ctrl_bps_parsl
meas_astrom               20cdd032148718cb9028c0ca8f2cf8aa570e8c2d  g20cdd03214+19c2f9484e                   geom,sphgeom,afw,log,meas_algorithms,pex_config,pipe_base,utils
meas_deblender            99cad8db697b2609ae1b1cd8a3d6dbfcb75e8115  g99cad8db69+1af6da19c7                   afw,log,meas_algorithms,sconsUtils,utils,testdata_deblender
meas_extensions_photometryKron 858d7b2824e671d1c30afb87fd0ea4286d6641f1  g858d7b2824+19c2f9484e                   meas_base,meas_algorithms
meas_extensions_piff      607f77f49a054dd05221a353ac5e6ccfb537aae6  g607f77f49a+19c2f9484e                   afw,base,geom,log,meas_algorithms,pex_config,utils
meas_extensions_psfex     2305ad12057e157e78e605a2b28d65c386146064  g2305ad1205+06dee48817                   afw,daf_base,meas_algorithms,meas_base,psfex,sconsUtils,utils,geom,afwdata
meas_extensions_scarlet   1850869495f9d741d2871be21827623be60ec911  g1850869495+09a14324a2                   base,afw,meas_algorithms,log,scarlet,scarlet_lite,log,pex_config,pex_exceptions,pipe_base,testdata_deblender
meas_extensions_shapeHSM  3f9d355de3226ad4c56e80abf09646c4479aa686  g3f9d355de3+19c2f9484e                   meas_base,meas_algorithms,geom,afw,daf_base,pex_exceptions,sconsUtils,utils
meas_modelfit             591dd9f2cf2e91d714e67d5b28ff2ce4ed1f6f9f  g591dd9f2cf+63433a8963                   afw,meas_algorithms,meas_base,log,sconsUtils,shapelet,geom,cpputils
ctrl_platform_s3df        e038d2af864f8839c4e3dfbb6bb4fb26cb450dcc  ge038d2af86+3e6d974b33                   sconsUtils,ctrl_execute
ip_diffim                 f907d663e38a0c766aa29e919103352c91d8fd69  gf907d663e3+2d36f2015c                   afw,daf_base,log,meas_astrom,meas_algorithms,meas_extensions_trailedSources,meas_extensions_shapeHSM,meas_base,meas_deblender,pex_config,pipe_base,utils,verify,geom,afwdata
